exp,job_id,ts,cabinet,node,cab-node,uuid,device,kern_min_start,kern_max_start,num_kerns,kern_sum,train_time,mean_iter_dur,perf,min_iter_dur,max_iter_dur,mean_freq,freq,min_freq,max_freq,mean_memfreq,median_memfreq,min_memfreq,max_memfreq,mean_temp,temp,min_temp,max_temp,mean_pwr,pwr,min_pwr,max_pwr
resnet,145897,1646125240,c008,8,c008-8,c008-8-3,3,6.896795,199.79326,3296,63630.88202,181.529358,197.0481077,132.204361,95.12215795,4422.765918,1363.000532,1350,322,1530,877,877,877,877,74.84180011,79,43,85,166.3008181,144.6175,65.197,311.083
resnet,60252,1646071189,c004,1,c004-1,c004-1-2,2,13.16042,207.942278,2695,75776.46818,185.41752,207.7469595,132.117029,96.75587993,3489.356929,1506.815479,1530,1312,1530,877,877,877,877,49.26516113,51,28,61,173.9912836,155.5895,64.665,306.11
resnet,4522,1646125229,c006,12,c006-12,c006-12-3,3,4.797492,208.099159,2321,59773.79142,194.097996,225.6129127,132.0984295,96.11581801,3183.810211,1506.611,1522,1312,1530,877,877,877,877,64.06676669,66,42,74,182.3672958,162.885,65.563,316.089
resnet,4520,1646125229,c006,12,c006-12,c006-12-1,1,4.768973,208.104402,0,0,194.097996,222.3918979,132.0779495,97.274247,3396.660365,1494.425299,1515,1312,1530,877,877,877,877,66.92729084,69,44,77,184.46099,168.028,68.409,325.3
resnet,59537,1646019026,c007,12,c007-12,c007-12-3,3,14.52786,217.651428,0,0,188.201554,216.4428468,132.0128075,97.05402888,5513.453011,1391.639159,1425,532,1530,877,877,877,877,76.25076065,79,50,85,160.947502,137.5515,61.85,310.731
resnet,159059,1646009891,c007,5,c007-5,c007-5-3,3,18.537205,214.537287,1905,57933.2905,186.713092,212.7259832,131.9182105,96.24946862,3282.350264,1503.165398,1530,1312,1530,877,877,877,877,52.70641751,55,33,63,169.5959806,153.153,63.687,295.849
resnet,13006,1646128771,c006,12,c006-12,c006-12-3,3,4.828024,233.72729,2410,110940.037,218.814496,251.4693439,131.9159165,95.31823301,3381.456944,1508.815351,1530,1312,1530,877,877,877,877,62.47587719,64,42,72,170.8467373,108.9305,65.563,317.268
resnet,159057,1646009891,c007,5,c007-5,c007-5-1,1,18.521173,214.543186,1980,76385.03038,186.713092,212.5430112,131.8299063,96.46500647,3448.091991,1505.248326,1530,1312,1530,877,877,877,877,48.43149488,51,31,57,161.6175292,144.7925,60.631,285.924
resnet,7540,1646126418,c006,12,c006-12,c006-12-2,2,4.770175,212.932327,2402,64748.20609,197.686053,236.3893625,131.614416,96.71707699,3553.788747,1506.979759,1522,1312,1530,877,877,877,877,57.36578313,59,38,65,177.4950875,143.3215,66.052,317.687
resnet,67786,1646022576,c007,12,c007-12,c007-12-0,0,14.288694,214.132532,0,0,189.569,212.6643925,131.5871754,95.89146404,3357.088087,1497.581419,1522,1312,1530,877,877,877,877,69.00898204,72,43,81,175.9193837,135.3975,64.584,319.63
resnet,159058,1646009891,c007,5,c007-5,c007-5-2,2,18.502787,214.52116,0,0,186.713092,225.2466323,131.5558366,95.9578827,5050.788373,1511.577573,1530,1312,1530,877,877,877,877,43.37996032,45,27,52,164.7908621,147.6215,60.631,292.916
resnet,62303,1646020224,c007,12,c007-12,c007-12-3,3,12.128313,186.769698,3030,41234.08297,165.000892,181.3482425,131.5120768,96.41392529,3378.487806,1345.016073,1312,367,1530,877,877,877,877,76.3217765,79,49,85,162.278557,159.364,53.891,315.114
resnet,18876,1646127677,c004,11,c004-11,c004-11-3,3,5.524088,206.606648,0,0,190.750266,230.1769486,131.5079965,95.58731318,3324.286968,1509.208186,1530,1312,1530,877,877,877,877,57.69530066,60,36,68,182.9110884,170.576,66.542,316.506
resnet,65399,1646126372,c008,2,c008-2,c008-2-0,0,13.016276,208.11812,1,2.60441,185.089914,223.7393236,131.5044644,96.91186901,5793.766901,1515.739948,1530,1312,1530,877,877,877,877,47.45223261,49,29,57,174.1981179,164.1855,62.097,305.625
resnet,68241,1646128503,c008,3,c008-3,c008-3-2,2,14.921543,237.872585,0,0,213.125629,256.6322929,131.4238538,95.19286454,3440.01179,1513.400271,1530,1312,1530,877,877,877,877,41.80736981,43,26,49,161.1049985,99.316,64.707,307.405
resnet,60253,1646071189,c004,1,c004-1,c004-1-3,3,13.160613,207.966402,2259,63105.22773,185.41752,210.3070503,131.383186,96.44088196,3441.771979,1497.419472,1530,675,1530,877,877,877,877,65.12342828,69,32,84,175.6878761,165.933,61.812,308.093
resnet,65401,1646126372,c008,2,c008-2,c008-2-2,2,13.006483,208.117251,0,0,185.089914,220.0798343,131.1081417,96.56200698,4676.742134,1517.939299,1530,1312,1530,877,877,877,877,46.17624123,48,29,53,173.6379303,162.885,62.138,306.11
resnet,59535,1646019026,c007,12,c007-12,c007-12-2,2,14.519195,217.724063,0,0,188.201554,212.5795039,131.0258717,95.54060129,3813.644721,1509.584608,1530,1312,1530,877,877,877,877,61.81825076,64,43,69,172.4700948,141.798,66.096,306.23
resnet,23125,1646127457,c004,10,c004-10,c004-10-1,1,14.850953,212.924974,0,0,187.0924,214.8807449,130.9518106,95.82943469,3512.205914,1511.320526,1530,1312,1530,877,877,877,877,55.54181185,58,35,66,174.6329647,156.929,64.095,308.254
resnet,54154,1646125113,c008,6,c008-6,c008-6-2,2,11.052947,201.306564,2496,62143.54525,179.872401,214.4945476,130.8972947,96.5699181,3297.500752,1510.919979,1530,1312,1530,877,877,877,877,62.5747188,64,31,81,179.1815257,182.578,63.281,309.143
resnet,68240,1646128503,c008,3,c008-3,c008-3-1,1,14.929369,237.918662,0,0,213.125629,263.6573214,130.8877314,96.0888043,3557.305649,1517.921854,1530,1312,1530,877,877,877,877,44.81657067,46,29,51,153.436004,100.129,64.176,284.026
resnet,154077,1646128760,c008,8,c008-8,c008-8-1,1,6.732311,190.928843,0,0,174.226368,193.332842,130.8340585,97.23978199,4311.626847,1414.878386,1470,532,1530,877,877,877,877,71.1206075,74,40,86,166.4689151,147.5965,66.175,313.509
resnet,148620,1646126418,c008,8,c008-8,c008-8-1,1,6.773386,194.200862,2886,50657.93255,176.651245,197.1339682,130.820057,97.04014298,3705.110648,1422.700749,1485,517,1530,877,877,877,877,71.21222508,75,40,86,163.4339552,139.293,66.218,305.949
resnet,16122,1646126488,c004,11,c004-11,c004-11-3,3,5.99336,211.494218,0,0,195.3832,219.3367446,130.7822689,96.17284685,3396.632962,1508.194322,1530,1312,1530,877,877,877,877,56.71806167,58,36,68,178.8995942,150.986,66.498,312.829
resnet,60250,1646071189,c004,1,c004-1,c004-1-0,0,13.160489,208.004865,2563,71907.15151,185.41752,212.3444707,130.6828849,96.14992701,3618.286812,1504.828645,1530,1312,1530,877,877,877,877,50.32708386,52,29,63,175.5646091,161.819,66.577,310.188
resnet,59533,1646019026,c007,12,c007-12,c007-12-0,0,14.527511,217.680279,0,0,188.201554,219.0811071,130.5712289,95.99666297,3685.606624,1496.709314,1522,1312,1530,877,877,877,877,68.90628166,72,43,80,179.2786295,145.519,65.563,318.998
resnet,142816,1646021249,c005,12,c005-12,c005-12-2,2,5.730597,192.416935,2496,65666.59962,176.160712,208.2211442,130.5394359,97.62121737,3290.496856,1511.675325,1530,1312,1530,877,877,877,877,54.86309524,56,38,63,180.3143082,183.0665,63.564,305.625
resnet,62302,1646020224,c007,12,c007-12,c007-12-2,2,12.051825,186.673665,2684,52986.56666,165.000892,186.4790413,130.5288121,96.96090687,3839.215812,1511.524476,1530,1312,1530,877,877,877,877,63.37222222,66,43,72,182.7427246,181.1595,65.606,310.756
resnet,61104,1646006315,c007,7,c007-7,c007-7-1,1,11.218193,216.863647,0,0,195.559685,225.239913,130.4263622,96.32475674,4247.806042,1513.227623,1530,1312,1530,877,877,877,877,54.1146359,56,35,63,169.6414343,139.872,63.075,301.458
resnet,154076,1646128760,c008,8,c008-8,c008-8-0,0,6.74206,190.913846,0,0,174.226368,194.7841001,130.3547386,96.02584899,4499.12802,1509.301198,1530,1312,1530,877,877,877,877,53.07569141,55,35,63,177.9050911,152.766,69.646,311.083
resnet,113654,1646128804,c008,9,c008-9,c008-9-0,0,15.202468,210.985701,2558,68390.22939,186.39049,224.7233123,130.1191156,95.72854266,3618.410645,1513.488843,1530,1312,1530,877,877,877,877,56.1142203,58,35,68,173.8454833,159.871,65.643,303.121
resnet,18873,1646127677,c004,11,c004-11,c004-11-0,0,5.522483,206.578779,0,0,190.750266,238.6143647,130.1016398,95.25924921,3462.315455,1514.794521,1530,1312,1530,877,877,877,877,46.80385689,48,31,54,162.819917,142.402,60.67,286.409
resnet,140923,1646010480,c003,5,c003-5,c003-5-0,0,4.86431,205.534599,0,0,190.416539,225.4614813,130.0657466,96.05887532,3731.026746,1510.615269,1530,1312,1530,877,877,877,877,32.79161436,33,23,37,159.5260595,136.55,59.653,286.516
resnet,76967,1646023320,c002,9,c002-9,c002-9-2,2,10.262469,206.075935,0,0,185.807345,213.0630718,129.9267641,96.715227,3497.240073,1509.715752,1530,1312,1530,877,877,877,877,49.72004106,51,32,57,174.968193,153.985,65.643,306.434
resnet,18729,1646125291,c002,1,c002-1,c002-1-2,2,11.173483,218.31049,2274,58173.45555,198.230574,243.1129852,129.8901641,97.13321086,4081.01385,1514.334959,1530,1312,1530,877,877,877,877,43.9739088,45,29,51,156.93907,129.404,60.181,283.011
resnet,33365,1646118733,c002,11,c002-11,c002-11-3,3,7.859039,217.953551,2065,76388.47967,200.085781,234.2307686,129.8731654,95.75507138,3420.120722,1502.712136,1522,1312,1530,877,877,877,877,56.25703883,58,37,64,181.7089607,151.641,69.998,318.972
resnet,7539,1646126418,c006,12,c006-12,c006-12-1,1,4.761751,212.998379,0,0,197.686053,225.360889,129.8203965,96.89262201,3337.780427,1494.397479,1515,1312,1530,877,877,877,877,66.52350945,69,44,76,182.9710793,154.442,68.409,330.415
resnet,23127,1646127457,c004,10,c004-10,c004-10-3,3,14.851203,212.915562,0,0,187.0924,223.1309456,129.8148967,95.79008073,3459.426582,1510.364736,1530,1312,1530,877,877,877,877,55.63756219,58,36,65,172.1524381,159.175,63.075,306.798
resnet,145896,1646125240,c008,8,c008-8,c008-8-2,2,6.894971,199.777803,2865,50182.4709,181.529358,202.3864897,129.7056015,96.69722291,3559.749409,1415.206316,1447,720,1530,877,877,877,877,72.52792842,76,39,86,160.2227785,130.8985,62.586,314.842
resnet,62300,1646020224,c007,12,c007-12,c007-12-0,0,12.074335,186.68274,2553,44331.26766,165.000892,182.0069952,129.5951374,97.91613882,3417.985253,1491.315638,1515,1312,1530,877,877,877,877,70.48325635,73,43,83,185.3878404,175.435,64.095,321.907
resnet,37261,1646024416,c007,11,c007-11,c007-11-0,0,12.631705,203.270708,2282,58303.01927,183.667276,216.9069194,129.5189203,97.54241165,3567.984784,1505.994813,1530,1312,1530,877,877,877,877,54.57268041,56,37,64,173.5440392,159.1045,62.097,302.115
resnet,148661,1646099087,c002,11,c002-11,c002-11-2,2,7.95972,209.243696,2617,70837.43114,189.325096,222.0866871,129.4075488,96.93593811,3466.352392,1508.682556,1530,1312,1530,877,877,877,877,48.85949784,50,34,55,170.0657859,156.282,65.686,296.53
resnet,148621,1646126418,c008,8,c008-8,c008-8-2,2,6.811698,194.236697,0,0,176.651245,198.3498878,129.2535115,97.53012098,5085.849201,1400.832618,1440,390,1530,877,877,877,877,71.20650314,74,39,86,159.0980342,131.099,57.245,318.787
resnet,54016,1646009594,c006,1,c006-1,c006-1-3,3,4.906398,202.467096,0,0,187.36465,221.2944949,129.2363766,96.62208613,3594.64766,1517.126935,1530,1312,1530,877,877,877,877,50.51716129,53,30,59,176.935983,167.493,62.334,302.341
resnet,146052,1646128822,c006,8,c006-8,c006-8-3,3,6.360154,192.56987,2134,59696.4831,176.027744,198.0958319,129.195136,96.51593294,3479.899913,1513.233985,1530,1312,1530,877,877,877,877,55.97639077,58,37,64,179.3414608,188.971,63.117,301.259
resnet,148659,1646099087,c002,11,c002-11,c002-11-0,0,7.967209,209.247502,2475,77229.43723,189.325096,213.2634669,129.1879141,97.62386978,3426.858841,1509.582059,1530,1312,1530,877,877,877,877,50.92915392,52,36,57,170.0009738,158.897,66.577,300.014
resnet,13003,1646128771,c006,12,c006-12,c006-12-0,0,4.830091,233.727779,0,0,218.814496,268.9548275,129.02828,95.32418198,4266.649309,1516.94646,1530,1312,1530,877,877,877,877,58.15376106,59,40,67,165.1995378,106.942,64.584,308.894
resnet,159056,1646009891,c007,5,c007-5,c007-5-0,0,18.541861,214.5388,0,0,186.713092,225.8232753,128.9364323,96.81785107,5050.374798,1509.748849,1530,1312,1530,877,877,877,877,46.48440594,48,28,58,169.9126347,152.6155,63.687,301.069
resnet,18730,1646125291,c002,1,c002-1,c002-1-3,3,11.181343,218.306665,2640,102284.8089,198.230574,221.8166874,128.876227,96.28218994,3925.598622,1516.18668,1530,1312,1530,877,877,877,877,52.7392362,54,33,62,170.8774507,140.939,62.138,312.137
resnet,76968,1646023320,c002,9,c002-9,c002-9-3,3,10.275213,206.146421,0,0,185.807345,214.6789434,128.6804479,96.84613999,3395.74756,1509.039075,1530,1312,1530,877,877,877,877,56.01799023,58,34,69,179.3613477,163.387,67.154,309.065
resnet,140926,1646010480,c003,5,c003-5,c003-5-3,3,4.864752,205.525021,0,0,190.416539,222.5202193,128.6281794,96.97319567,4736.924805,1516.774648,1530,1312,1530,877,877,877,877,40.1194668,41,26,46,174.9855299,158.618,67.154,303.321
resnet,124940,1646020141,c005,11,c005-11,c005-11-0,0,7.55367,197.408471,0,0,181.317805,212.8804291,128.6264993,97.24985808,5011.640321,1502.443856,1530,1312,1530,877,877,877,877,52.88744703,53,38,64,180.7833528,179.0535,65.031,315.604
resnet,62301,1646020224,c007,12,c007-12,c007-12-1,1,12.121987,186.746252,3483,69364.77969,165.000892,173.8070318,128.6190019,97.93900512,3509.326479,1456.536599,1500,577,1530,877,877,877,877,72.43920667,76,45,84,186.4353158,191.2255,61.931,315.88
resnet,52784,1646127191,c002,11,c002-11,c002-11-1,1,8.089768,201.20075,3002,81064.36827,183.104063,205.2242386,128.5513206,95.77054996,3575.366403,1474.449657,1530,660,1530,877,877,877,877,65.50342646,68,39,76,178.5559046,180.457,66.089,306.312
resnet,79307,1646023400,c005,1,c005-1,c005-1-3,3,5.73881,183.373404,2040,53947.87876,167.491258,192.933906,128.546074,96.60027176,3422.641307,1509.469388,1530,1312,1530,877,877,877,877,52.18656082,54,32,61,183.7571954,205.8,62.627,301.259
resnet,64593,1646008824,c008,1,c008-1,c008-1-3,3,4.680075,220.01197,0,0,204.952497,235.9964727,128.3972705,95.264585,3188.352632,1513.628813,1530,1312,1530,877,877,877,877,56.77404974,59,31,72,171.8844015,134.122,64.707,307.202
resnet,59534,1646019026,c007,12,c007-12,c007-12-1,1,14.519048,217.651219,0,0,188.201554,211.287031,128.2993604,95.96471395,5546.47622,1481.68845,1507,746,1530,877,877,877,877,72.42406015,76,45,84,180.2268498,150.798,67.031,320.326
resnet,16119,1646126488,c004,11,c004-11,c004-11-0,0,5.983392,211.493477,0,0,195.3832,240.0527742,128.2052621,95.2796936,4268.767267,1516.403059,1530,1312,1530,877,877,877,877,46.17098446,47,31,53,159.958926,134.688,60.67,283.011
resnet,18874,1646127677,c004,11,c004-11,c004-11-1,1,5.51194,206.580796,1931,69696.98716,190.750266,235.5320128,128.1098053,95.94320506,3380.487353,1512.538117,1530,1312,1530,877,877,877,877,52.55993023,54,34,61,166.2268096,147.376,61.608,293.982
resnet,68114,1646127557,c008,2,c008-2,c008-2-0,0,12.92364,209.741708,2646,89204.07715,187.098909,210.6232653,128.1038844,96.84154298,3625.250129,1513.36703,1530,1312,1530,877,877,877,877,47.23782676,49,29,57,173.8062201,162.671,61.649,306.878
resnet,35488,1646012924,c007,4,c007-4,c007-4-0,0,16.580742,202.114562,0,0,176.102251,202.5587106,127.9954414,96.91708814,4776.112076,1511.987418,1530,1312,1530,877,877,877,877,44.38631523,46,28,52,172.8743597,176.314,64.176,294.88
resnet,13004,1646128771,c006,12,c006-12,c006-12-1,1,4.808665,233.75795,0,0,218.814496,265.7948315,127.9578545,95.02435802,3456.149298,1495.613696,1515,1312,1530,877,877,877,877,65.46059276,67,44,75,173.7638724,110.215,68.409,330.851
resnet,25885,1646128651,c004,10,c004-10,c004-10-3,3,13.889154,212.867579,1998,62736.66664,189.40873,218.3521202,127.9271245,97.00665623,3363.274269,1509.34004,1530,1312,1530,877,877,877,877,54.88132248,56,36,65,168.929536,143.6685,64.053,305.341
resnet,100062,1646126467,c006,10,c006-10,c006-10-3,3,6.074598,193.738343,0,0,177.588898,203.1284133,127.9230043,96.61976993,3527.057819,1508.122779,1530,1312,1530,877,877,877,877,58.38573351,60,38,68,183.6554121,191.532,62.627,315.328
resnet,76965,1646023320,c002,9,c002-9,c002-9-0,0,10.275463,206.079077,0,0,185.807345,224.9604865,127.8813484,95.6843039,3903.016226,1504.287918,1530,1312,1530,877,877,877,877,52.51413882,54,34,62,180.7791352,162.8465,69.555,313.23
resnet,22714,1646128542,c008,5,c008-5,c008-5-1,1,12.373899,211.867914,2408,80987.02996,189.647983,216.0108317,127.8646947,98.59436098,4227.258823,1501.070702,1522,1312,1530,877,877,877,877,57.21985275,59,33,72,184.6409188,173.451,68.088,322.028
resnet,48554,1646007237,c006,1,c006-1,c006-1-3,3,4.586873,211.497363,0,0,196.508364,228.51012,127.8062367,96.50128614,3314.028885,1513.611977,1530,1312,1530,877,877,877,877,50.27166504,52,30,59,170.3924889,139.262,62.415,305.057
resnet,147753,1646127725,c006,3,c006-3,c006-3-0,0,4.553967,191.978211,1,2.393625,176.407064,209.9127057,127.6636729,97.12187015,5308.769517,1507.643316,1530,1312,1530,877,877,877,877,43.26771864,45,26,51,173.1366676,174.732,62.586,303.768
resnet,151446,1646100282,c002,11,c002-11,c002-11-0,0,7.993348,191.061677,2674,78823.42684,172.789455,197.591687,127.5879801,96.5034198,3462.12768,1511.312605,1530,1312,1530,877,877,877,877,52.77709325,54,36,60,180.0724866,192.5455,66.621,304.091
resnet,151302,1646127592,c008,8,c008-8,c008-8-2,2,6.74377,175.423132,3190,41972.42594,158.615439,166.2475017,127.5745375,96.25411802,3371.097887,1379.762887,1395,487,1530,877,877,877,877,72.04123354,76,39,85,167.8614058,164.3215,56.756,317.882
resnet,45734,1646006064,c006,1,c006-1,c006-1-3,3,4.755092,185.195777,0,0,168.019485,192.7097156,127.514994,96.90876678,4974.267472,1516.272,1530,1312,1530,877,877,877,877,51.73849671,54,30,62,186.9091683,211.862,62.91,308.377
resnet,135295,1646008158,c003,5,c003-5,c003-5-2,2,4.830791,173.029843,0,0,162.162798,188.2841525,127.3839884,95.8475247,4700.638905,1506.259043,1530,1312,1530,877,877,877,877,35.50452291,37,23,41,176.3018798,203.047,60.631,290.88
resnet,79304,1646023400,c005,1,c005-1,c005-1-0,0,5.70928,183.342402,2502,65043.2461,167.491258,190.6827401,127.3517981,96.4313373,3598.403729,1510.433618,1530,1312,1530,877,877,877,877,46.94673882,49,29,55,180.4368228,195.5325,61.16,301.147
resnet,54014,1646009594,c006,1,c006-1,c006-1-1,1,4.897261,202.474011,1,2.241374,187.36465,218.8703453,127.3484309,96.41076392,5645.26841,1517.909882,1530,1312,1530,877,877,877,877,53.4733743,56,34,61,177.8909514,166.2985,64.64,304.737
resnet,54155,1646125113,c008,6,c008-6,c008-6-3,3,11.063474,201.306225,0,0,179.872401,213.3914813,127.314724,97.06523269,3629.109897,1511.12587,1530,1312,1530,877,877,877,877,63.97116925,66,35,81,184.9924956,190.554,66.175,315.657
resnet,64590,1646008824,c008,1,c008-1,c008-1-0,0,4.670997,220.007385,2205,67992.87853,204.952497,253.028688,127.254824,95.472822,3887.630353,1517.114056,1530,1312,1530,877,877,877,877,45.24544379,46,29,52,163.4631418,120.536,61.16,302.115
resnet,154079,1646128760,c008,8,c008-8,c008-8-3,3,6.729438,190.933977,3622,68530.04419,174.226368,177.8513496,127.234874,95.85016605,3267.425283,1354.970182,1327,360,1530,877,877,877,877,74.14693635,78,42,86,170.0452043,155.692,69.156,317.114
resnet,76780,1646125274,c002,4,c002-4,c002-4-2,2,8.818594,207.221808,2496,54650.11681,174.12177,204.9317257,127.1561965,96.83596017,3748.270209,1508.59081,1530,1312,1530,877,877,877,877,40.81509847,42,26,47,165.1266824,169.489,59.692,280.283
resnet,48551,1646007237,c006,1,c006-1,c006-1-0,0,4.586204,211.497959,2366,70847.61545,196.508364,237.3972721,127.1373369,96.61883721,3637.156717,1512.38002,1530,1312,1530,877,877,877,877,46.00073475,47,30,53,159.263217,133.049,60.693,286.516
resnet,37264,1646024416,c007,11,c007-11,c007-11-3,3,12.633049,203.274441,0,0,183.667276,207.7622965,127.1154389,97.78053407,3857.623831,1509.666667,1530,1312,1530,877,877,877,877,62.35988509,64,43,72,181.068736,182.396,65.52,304.454
resnet,45731,1646006064,c006,1,c006-1,c006-1-0,0,4.74252,185.192486,2378,53728.02476,168.019485,195.8565578,127.1031732,95.28295463,3441.579514,1506.207171,1530,1312,1530,877,877,877,877,47.09846329,49,30,55,172.2974274,188.546,60.771,289.234
resnet,140924,1646010480,c003,5,c003-5,c003-5-1,1,4.847566,205.572718,0,0,190.416539,221.492946,127.0250082,96.2703526,4749.074511,1511.416044,1530,1312,1530,877,877,877,877,38.07000498,39,25,44,168.7770558,150.6665,63.198,307.281
resnet,22716,1646128542,c008,5,c008-5,c008-5-3,3,12.407827,211.868179,0,0,189.647983,225.4115747,126.9931085,97.79833676,4287.821952,1479.645422,1530,817,1530,877,877,877,877,70.31349306,73,36,84,179.9062358,171.785,67.198,307.608
resnet,64592,1646008824,c008,1,c008-1,c008-1-2,2,4.672365,220.007421,0,0,204.952497,241.4963381,126.989854,95.773951,3265.200041,1511.087687,1530,1312,1530,877,877,877,877,42.58638377,43,27,49,154.0242733,110.7,62.302,282.647
resnet,91217,1646242304,c006,5,c006-5,c006-5-2,2,10.780944,203.178653,2584,75821.4421,183.390822,209.3233153,126.9878447,96.61966562,3490.000807,1510.460401,1530,1312,1530,877,877,877,877,41.92216671,43,26,48,164.5480076,158.775,61.608,284.356
