,exp,reps,uuid,cabinet,node,ts,device,kern_min_start,kern_max_start,num_kerns,perf,freq,memfreq,temp,pwr
298,pagerank,4,GPU-875d6a05-397c-8b29-9e9e-4087c65b2cb3,c005,006,1647898768,2,0.751576,66.672737,2000,66191.31178700001,1530.0,877.0,28.0,77.078
837,pagerank,1,GPU-875d6a05-397c-8b29-9e9e-4087c65b2cb3,c005,006,1647897937,2,0.741169,66.459836,2000,65992.456899,1530.0,877.0,28.0,76.581
483,pagerank,2,GPU-87b9a877-bdd2-2a76-e9af-c6255d3b91de,c004,010,1647929477,1,0.937139,66.713605,2000,66048.49317599999,1530.0,877.0,43.0,85.568
625,pagerank,3,GPU-87b9a877-bdd2-2a76-e9af-c6255d3b91de,c004,010,1647929754,1,0.791897,66.479043,2000,65943.75694899999,1530.0,877.0,43.0,85.079
505,pagerank,1,GPU-87b9a877-bdd2-2a76-e9af-c6255d3b91de,c004,010,1647929200,1,0.766252,66.581102,2000,66086.46254200001,1530.0,877.0,44.0,86.056
149,pagerank,5,GPU-87b9a877-bdd2-2a76-e9af-c6255d3b91de,c004,010,1647930307,1,0.791055,66.64992,2000,66119.007579,1530.0,877.0,42.0,84.59
23,pagerank,4,GPU-87b9a877-bdd2-2a76-e9af-c6255d3b91de,c004,010,1647930031,1,0.762228,66.45201,2000,65957.915301,1530.0,877.0,43.0,85.079
570,pagerank,3,GPU-88172df5-745e-4536-295c-a1ff2ae81480,c008,004,1647853008,2,0.755083,66.51396,2000,66027.933993,1312.0,877.0,28.0,66.795
549,pagerank,1,GPU-88172df5-745e-4536-295c-a1ff2ae81480,c008,004,1647852452,2,0.751645,66.540577,2000,66064.03724800001,1530.0,877.0,29.0,84.83
190,pagerank,5,GPU-88172df5-745e-4536-295c-a1ff2ae81480,c008,004,1647853736,2,0.764278,66.548832,2000,66053.41344599999,1530.0,877.0,29.0,84.885
862,pagerank,2,GPU-88172df5-745e-4536-295c-a1ff2ae81480,c008,004,1647852730,2,0.793663,66.363416,2000,65840.878773,1530.0,877.0,29.0,84.83
451,pagerank,4,GPU-88172df5-745e-4536-295c-a1ff2ae81480,c008,004,1647853458,2,0.793366,66.577953,2000,66058.349992,1530.0,877.0,29.0,84.885
541,pagerank,5,GPU-8b0b6e25-82d6-c53f-67f4-78938ef0c099,c009,001,1648046642,2,0.778031,66.412975,2000,65899.503326,1530.0,877.0,35.0,78.57
292,pagerank,3,GPU-8b0b6e25-82d6-c53f-67f4-78938ef0c099,c009,001,1648046086,2,0.766335,66.559074,2000,66064.86441000001,1530.0,877.0,35.0,79.067
198,pagerank,2,GPU-8b0b6e25-82d6-c53f-67f4-78938ef0c099,c009,001,1648045802,2,0.762528,66.607298,2000,66101.541497,1530.0,877.0,35.0,79.016
596,pagerank,4,GPU-8b0b6e25-82d6-c53f-67f4-78938ef0c099,c009,001,1648046364,2,0.816479,66.610355,2000,66067.878765,1530.0,877.0,35.0,79.067
167,pagerank,1,GPU-8b0b6e25-82d6-c53f-67f4-78938ef0c099,c009,001,1648045523,2,0.796864,66.435727,2000,65903.980514,1530.0,877.0,35.0,78.57
289,pagerank,2,GPU-8bd5126e-0bf7-b353-7f26-e20aaa0af1a4,c008,011,1647874589,2,0.748774,66.496956,2000,66023.544129,1530.0,877.0,55.0,87.092
371,pagerank,1,GPU-8bd5126e-0bf7-b353-7f26-e20aaa0af1a4,c008,011,1647874310,2,0.761977,66.522178,2000,66031.376426,1530.0,877.0,54.0,86.651
449,pagerank,3,GPU-8bd5126e-0bf7-b353-7f26-e20aaa0af1a4,c008,011,1647874867,2,0.771876,66.496713,2000,65999.20676100001,1530.0,877.0,54.0,86.7
401,pagerank,5,GPU-8bd5126e-0bf7-b353-7f26-e20aaa0af1a4,c008,011,1647875423,2,0.746283,66.620044,2000,66145.257807,1530.0,877.0,54.0,87.00800000000001
775,pagerank,4,GPU-8bd5126e-0bf7-b353-7f26-e20aaa0af1a4,c008,011,1647875145,2,0.716291,66.454143,2000,66004.94272199999,1530.0,877.0,54.0,86.924
471,pagerank,4,GPU-8ebc1398-8d26-9f20-acd3-9470de8d081c,c008,003,1647898852,3,0.817665,66.564375,2000,66017.551476,1530.0,877.0,41.0,81.731
559,pagerank,1,GPU-8ebc1398-8d26-9f20-acd3-9470de8d081c,c008,003,1647898008,3,0.804089,66.606764,2000,66075.29595500001,1530.0,877.0,40.0,81.233
585,pagerank,2,GPU-8ebc1398-8d26-9f20-acd3-9470de8d081c,c008,003,1647898294,3,0.790401,66.6124,2000,66098.75802899999,1530.0,877.0,40.0,81.731
524,pagerank,3,GPU-8ebc1398-8d26-9f20-acd3-9470de8d081c,c008,003,1647898573,3,0.776494,66.513832,2000,65997.282828,1530.0,877.0,41.0,81.731
443,pagerank,5,GPU-8ebc1398-8d26-9f20-acd3-9470de8d081c,c008,003,1647899131,3,0.840718,66.641999,2000,66074.83057600001,1530.0,877.0,41.0,81.731
593,pagerank,3,GPU-8f681d2e-fbe0-b907-1d01-a17ef8c5ab83,c007,008,1648046086,2,0.813885,66.632485,2000,66091.103085,1530.0,877.0,36.0,79.016
686,pagerank,2,GPU-8f681d2e-fbe0-b907-1d01-a17ef8c5ab83,c007,008,1648045803,2,0.841059,66.544627,2000,65975.740122,1530.0,877.0,36.0,78.928
687,pagerank,1,GPU-8f681d2e-fbe0-b907-1d01-a17ef8c5ab83,c007,008,1648045523,2,0.823582,66.588588,2000,66030.939412,1530.0,877.0,35.0,79.067
327,pagerank,4,GPU-8f681d2e-fbe0-b907-1d01-a17ef8c5ab83,c007,008,1648046365,2,0.812127,66.538464,2000,65997.093409,1530.0,877.0,36.0,80.062
249,pagerank,5,GPU-8f681d2e-fbe0-b907-1d01-a17ef8c5ab83,c007,008,1648046645,2,0.971437,66.718306,2000,66016.82592999999,1530.0,877.0,36.0,79.804
432,pagerank,2,GPU-9094dda3-72f9-ac0e-e0b2-d4be842e957e,c009,007,1647846228,0,1.211778,65.121773,2000,64171.0744,1530.0,877.0,37.0,83.986
802,pagerank,5,GPU-9094dda3-72f9-ac0e-e0b2-d4be842e957e,c009,007,1647847059,0,0.910453,65.05585,2000,64415.915616,1530.0,877.0,37.0,84.483
561,pagerank,3,GPU-9094dda3-72f9-ac0e-e0b2-d4be842e957e,c009,007,1647846506,0,1.198132,65.00686,2000,64078.968943,1530.0,877.0,37.0,84.483
269,pagerank,4,GPU-9094dda3-72f9-ac0e-e0b2-d4be842e957e,c009,007,1647846782,0,0.90505,64.821612,2000,64173.790471,1530.0,877.0,37.0,84.428
84,pagerank,1,GPU-9094dda3-72f9-ac0e-e0b2-d4be842e957e,c009,007,1647845866,0,1.119589,65.260848,2000,64402.567398,1530.0,877.0,37.0,84.483
685,pagerank,4,GPU-91881540-fc0a-fb24-d554-97a2b10525bb,c008,006,1648052908,0,0.916463,66.717988,2000,66073.891894,1530.0,877.0,31.0,79.689
575,pagerank,5,GPU-91881540-fc0a-fb24-d554-97a2b10525bb,c008,006,1648053188,0,0.902236,66.662102,2000,66030.972709,1530.0,877.0,31.0,79.689
690,pagerank,3,GPU-91881540-fc0a-fb24-d554-97a2b10525bb,c008,006,1648052628,0,0.873679,66.885514,2000,66279.969179,1530.0,877.0,31.0,79.689
217,pagerank,1,GPU-91881540-fc0a-fb24-d554-97a2b10525bb,c008,006,1648052066,0,1.006903,66.788705,2000,66051.542067,1530.0,877.0,31.0,79.689
267,pagerank,2,GPU-91881540-fc0a-fb24-d554-97a2b10525bb,c008,006,1648052348,0,0.885926,66.701011,2000,66071.888765,1530.0,877.0,31.0,79.689
137,pagerank,3,GPU-949d2537-3730-85a6-372b-a9aa04f68b06,c007,009,1647845861,3,0.944852,66.730312,2000,66058.888977,1530.0,877.0,44.0,83.612
481,pagerank,5,GPU-949d2537-3730-85a6-372b-a9aa04f68b06,c007,009,1647846510,3,0.9306,66.698782,2000,66036.475511,1530.0,877.0,44.0,83.612
473,pagerank,4,GPU-949d2537-3730-85a6-372b-a9aa04f68b06,c007,009,1647846231,3,1.054958,66.803081,2000,66018.599426,1530.0,877.0,44.0,83.612
206,pagerank,1,GPU-949d2537-3730-85a6-372b-a9aa04f68b06,c007,009,1647845303,3,0.908399,66.677543,2000,66025.432059,1530.0,877.0,43.0,83.123
869,pagerank,2,GPU-949d2537-3730-85a6-372b-a9aa04f68b06,c007,009,1647845582,3,0.899683,66.658146,2000,66024.922389,1530.0,877.0,44.0,83.612
624,pagerank,2,GPU-953c899f-d15f-ec94-0fcd-772ff8f6f235,c002,003,1648046893,3,0.819935,66.618301,2000,66068.256665,1530.0,877.0,36.0,86.084
15,pagerank,4,GPU-953c899f-d15f-ec94-0fcd-772ff8f6f235,c002,003,1648047450,3,0.811931,66.629255,2000,66085.040758,1530.0,877.0,36.0,86.084
293,pagerank,5,GPU-953c899f-d15f-ec94-0fcd-772ff8f6f235,c002,003,1648047729,3,0.831509,66.571058,2000,66011.710169,1530.0,877.0,36.0,86.084
708,pagerank,3,GPU-953c899f-d15f-ec94-0fcd-772ff8f6f235,c002,003,1648047172,3,0.786732,66.570175,2000,66059.324981,1530.0,877.0,36.0,86.084
501,pagerank,1,GPU-953c899f-d15f-ec94-0fcd-772ff8f6f235,c002,003,1648046614,3,0.820167,66.556831,2000,66004.826974,1530.0,877.0,36.0,86.029
537,pagerank,4,GPU-95b8650b-b070-88e3-ee6a-a30cd7c316de,c005,005,1647883238,1,0.746664,66.490945,2000,66011.039658,1530.0,877.0,36.0,82.104
370,pagerank,5,GPU-95b8650b-b070-88e3-ee6a-a30cd7c316de,c005,005,1647883515,1,0.817847,66.590393,2000,66041.426303,1530.0,877.0,36.0,82.051
503,pagerank,3,GPU-95b8650b-b070-88e3-ee6a-a30cd7c316de,c005,005,1647882962,1,0.773574,66.467817,2000,65967.914327,1530.0,877.0,36.0,82.548
480,pagerank,1,GPU-95b8650b-b070-88e3-ee6a-a30cd7c316de,c005,005,1647882410,1,0.817464,66.634199,2000,66089.93792,1530.0,877.0,39.0,83.543
400,pagerank,2,GPU-95b8650b-b070-88e3-ee6a-a30cd7c316de,c005,005,1647882686,1,0.944603,66.706892,2000,66038.952387,1530.0,877.0,37.0,82.548
226,pagerank,5,GPU-97904f00-bbfa-c847-c025-a687193181e7,c002,006,1647909049,2,1.007008,64.887564,2000,64140.824022999994,1530.0,877.0,30.0,76.083
93,pagerank,2,GPU-97904f00-bbfa-c847-c025-a687193181e7,c002,006,1647908225,2,0.85991,64.712536,2000,64102.740369,1530.0,877.0,30.0,76.083
59,pagerank,4,GPU-97904f00-bbfa-c847-c025-a687193181e7,c002,006,1647908774,2,0.808721,64.663288,2000,64115.593477999995,1530.0,877.0,30.0,76.083
5,pagerank,1,GPU-97904f00-bbfa-c847-c025-a687193181e7,c002,006,1647907950,2,0.806654,64.691127,2000,64147.334514,1530.0,877.0,31.0,76.531
105,pagerank,3,GPU-97904f00-bbfa-c847-c025-a687193181e7,c002,006,1647908500,2,0.793887,64.653599,2000,64110.065158,1530.0,877.0,30.0,76.083
62,pagerank,1,GPU-97cc4dc2-2497-4e9d-f7e3-a2c6c0bf3f69,c002,006,1647907880,1,0.849618,66.760223,2000,66182.699052,1530.0,877.0,37.0,83.117
291,pagerank,2,GPU-97cc4dc2-2497-4e9d-f7e3-a2c6c0bf3f69,c002,006,1647908155,1,0.957623,66.693064,2000,66003.16546999999,1530.0,877.0,35.0,82.62
821,pagerank,3,GPU-97cc4dc2-2497-4e9d-f7e3-a2c6c0bf3f69,c002,006,1647908430,1,0.852503,66.595361,2000,66007.811357,1530.0,877.0,35.0,82.62
841,pagerank,5,GPU-97cc4dc2-2497-4e9d-f7e3-a2c6c0bf3f69,c002,006,1647908980,1,0.853033,66.766068,2000,66182.518805,1530.0,877.0,35.0,82.123
76,pagerank,4,GPU-97cc4dc2-2497-4e9d-f7e3-a2c6c0bf3f69,c002,006,1647908705,1,0.888079,66.650533,2000,66030.018448,1530.0,877.0,35.0,82.123
784,pagerank,5,GPU-9817900f-cc97-7039-21ed-eef565801c53,c004,011,1647930227,0,0.838198,66.683281,2000,66121.29339899999,1530.0,877.0,39.0,80.507
508,pagerank,1,GPU-9817900f-cc97-7039-21ed-eef565801c53,c004,011,1647929116,0,0.95725,66.799353,2000,66108.480253,1530.0,877.0,40.0,80.678
352,pagerank,2,GPU-9817900f-cc97-7039-21ed-eef565801c53,c004,011,1647929394,0,0.847147,66.692775,2000,66119.01681500001,1530.0,877.0,40.0,80.678
333,pagerank,4,GPU-9817900f-cc97-7039-21ed-eef565801c53,c004,011,1647929950,0,0.834116,66.57146,2000,66008.063688,1530.0,877.0,40.0,80.678
221,pagerank,3,GPU-9817900f-cc97-7039-21ed-eef565801c53,c004,011,1647929672,0,0.87319,66.645063,2000,66043.298373,1530.0,877.0,40.0,80.678
382,pagerank,3,GPU-98e8d5a5-f209-2fff-ad05-573314c02572,c006,001,1647848747,3,0.81636,66.629954,2000,66089.096655,1530.0,877.0,34.0,81.108
264,pagerank,2,GPU-98e8d5a5-f209-2fff-ad05-573314c02572,c006,001,1647848470,3,0.800224,66.663099,2000,66130.55103999999,1530.0,877.0,34.0,81.108
484,pagerank,1,GPU-98e8d5a5-f209-2fff-ad05-573314c02572,c006,001,1647848193,3,0.800358,66.534707,2000,66001.868323,1530.0,877.0,34.0,81.108
658,pagerank,4,GPU-98e8d5a5-f209-2fff-ad05-573314c02572,c006,001,1647849024,3,0.801089,66.471952,2000,65940.00564300001,1530.0,877.0,34.0,81.108
641,pagerank,5,GPU-98e8d5a5-f209-2fff-ad05-573314c02572,c006,001,1647849300,3,0.7912,66.525116,2000,66009.47906400001,1530.0,877.0,34.0,81.108
438,pagerank,3,GPU-98e8d5a5-f209-2fff-ad05-573314c02572,c006,001,1647847311,3,0.775794,66.693711,2000,66188.635665,1530.0,877.0,34.0,81.108
322,pagerank,4,GPU-98e8d5a5-f209-2fff-ad05-573314c02572,c006,001,1647847589,3,0.814961,66.598346,2000,66058.433943,1530.0,877.0,34.0,81.108
634,pagerank,1,GPU-98e8d5a5-f209-2fff-ad05-573314c02572,c006,001,1647846757,3,0.803682,66.740374,2000,66206.349797,1530.0,877.0,34.0,81.108
454,pagerank,5,GPU-98e8d5a5-f209-2fff-ad05-573314c02572,c006,001,1647847866,3,0.840926,66.777404,2000,66205.977497,1530.0,877.0,34.0,81.108
457,pagerank,2,GPU-98e8d5a5-f209-2fff-ad05-573314c02572,c006,001,1647847034,3,0.792652,66.61453,2000,66090.740463,1530.0,877.0,34.0,81.108
244,pagerank,2,GPU-99df6a7a-e5c8-3716-e808-040a4525620d,c005,007,1647898731,3,0.850593,64.751056,2000,64170.11762800001,1530.0,877.0,37.0,80.678
124,pagerank,5,GPU-99df6a7a-e5c8-3716-e808-040a4525620d,c005,007,1647899564,3,0.800807,64.671001,2000,64120.084419,1530.0,877.0,37.0,80.678
100,pagerank,3,GPU-99df6a7a-e5c8-3716-e808-040a4525620d,c005,007,1647899008,3,0.840906,64.677688,2000,64102.571758,1530.0,877.0,38.0,80.678
136,pagerank,4,GPU-99df6a7a-e5c8-3716-e808-040a4525620d,c005,007,1647899287,3,0.874699,64.730311,2000,64118.699173,1530.0,877.0,38.0,80.678
132,pagerank,1,GPU-99df6a7a-e5c8-3716-e808-040a4525620d,c005,007,1647898453,3,0.841216,64.716457,2000,64145.977675,1530.0,877.0,37.0,80.678
588,pagerank,3,GPU-9a4089ea-3c96-553d-481b-41528d67e294,c002,003,1648046963,0,0.805441,66.575815,2000,66041.01755399999,1530.0,877.0,31.0,77.078
437,pagerank,2,GPU-9a4089ea-3c96-553d-481b-41528d67e294,c002,003,1648046683,0,0.885428,66.658613,2000,66050.491467,1530.0,877.0,31.0,77.078
39,pagerank,4,GPU-9a4089ea-3c96-553d-481b-41528d67e294,c002,003,1648047242,0,0.787382,66.541275,2000,66024.35337299999,1530.0,877.0,31.0,77.078
521,pagerank,1,GPU-9a4089ea-3c96-553d-481b-41528d67e294,c002,003,1648046403,0,0.929137,66.692195,2000,66029.365105,1530.0,877.0,31.0,77.078
462,pagerank,5,GPU-9a4089ea-3c96-553d-481b-41528d67e294,c002,003,1648047520,0,0.809637,66.584268,2000,66051.264842,1530.0,877.0,31.0,77.078
407,pagerank,5,GPU-9b7aae3b-7f3e-3ae8-bfee-b63b23b6339a,c003,002,1647848060,0,0.891327,66.692374,2000,66070.118972,1530.0,877.0,33.0,84.607
620,pagerank,1,GPU-9b7aae3b-7f3e-3ae8-bfee-b63b23b6339a,c003,002,1647846939,0,1.019708,66.824994,2000,66074.18987100001,1530.0,877.0,35.0,85.601
36,pagerank,3,GPU-9b7aae3b-7f3e-3ae8-bfee-b63b23b6339a,c003,002,1647847499,0,0.898147,66.563317,2000,65936.78266699999,1530.0,877.0,33.0,84.607
50,pagerank,2,GPU-9b7aae3b-7f3e-3ae8-bfee-b63b23b6339a,c003,002,1647847219,0,0.972981,66.751428,2000,66048.510752,1530.0,877.0,34.0,84.607
799,pagerank,4,GPU-9b7aae3b-7f3e-3ae8-bfee-b63b23b6339a,c003,002,1647847779,0,0.900263,66.758721,2000,66131.012176,1530.0,877.0,33.0,84.607
800,pagerank,4,GPU-9b896242-a632-d99a-6640-4f7b44ee7f10,c008,001,1648046352,2,0.832759,66.635724,2000,66079.057229,1530.0,877.0,29.0,78.248
558,pagerank,2,GPU-9b896242-a632-d99a-6640-4f7b44ee7f10,c008,001,1648045797,2,0.840828,66.640779,2000,66068.159436,1530.0,877.0,29.0,78.248
173,pagerank,3,GPU-9b896242-a632-d99a-6640-4f7b44ee7f10,c008,001,1648046075,2,0.854144,66.600113,2000,66020.624456,1530.0,877.0,29.0,78.248
390,pagerank,1,GPU-9b896242-a632-d99a-6640-4f7b44ee7f10,c008,001,1648045517,2,0.826136,66.571308,2000,66020.00425,1530.0,877.0,29.0,78.248
491,pagerank,5,GPU-9b896242-a632-d99a-6640-4f7b44ee7f10,c008,001,1648046629,2,0.868656,66.614194,2000,66021.17670699999,1530.0,877.0,29.0,78.248
779,pagerank,4,GPU-9dce1bfc-f596-e6d0-defc-ac0f51b26318,c007,008,1648046295,1,0.846891,66.634868,2000,66059.586287,1530.0,877.0,42.0,83.543
61,pagerank,3,GPU-9dce1bfc-f596-e6d0-defc-ac0f51b26318,c007,008,1648046013,1,0.826805,66.636418,2000,66076.8376,1530.0,877.0,41.0,83.543
698,pagerank,1,GPU-9dce1bfc-f596-e6d0-defc-ac0f51b26318,c007,008,1648045452,1,0.84,66.511176,2000,65931.15115299998,1530.0,877.0,41.0,83.177
692,pagerank,5,GPU-9dce1bfc-f596-e6d0-defc-ac0f51b26318,c007,008,1648046575,1,0.822586,66.540955,2000,65984.550575,1530.0,877.0,41.0,83.499
646,pagerank,2,GPU-9dce1bfc-f596-e6d0-defc-ac0f51b26318,c007,008,1648045733,1,0.951745,66.835878,2000,66157.06727999999,1530.0,877.0,41.0,83.543
573,pagerank,3,GPU-9e1cf5cc-4909-70cb-0d05-3d13dd62fd8c,c005,006,1647898354,0,0.739697,64.749248,2000,64273.057428,1530.0,877.0,31.0,77.028
748,pagerank,1,GPU-9e1cf5cc-4909-70cb-0d05-3d13dd62fd8c,c005,006,1647897796,0,0.822236,64.763911,2000,64211.4632,1530.0,877.0,31.0,77.028
208,pagerank,5,GPU-9e1cf5cc-4909-70cb-0d05-3d13dd62fd8c,c005,006,1647898907,0,0.745461,64.714974,2000,64240.127289,1530.0,877.0,31.0,77.525
311,pagerank,2,GPU-9e1cf5cc-4909-70cb-0d05-3d13dd62fd8c,c005,006,1647898078,0,0.74269,64.705873,2000,64233.017112,1530.0,877.0,31.0,77.525
817,pagerank,4,GPU-9e1cf5cc-4909-70cb-0d05-3d13dd62fd8c,c005,006,1647898631,0,0.72663,64.665719,2000,64203.743394000005,1530.0,877.0,31.0,77.525
160,pagerank,2,GPU-9ec64616-3648-0d0e-c1b0-550c1824a3f9,c005,005,1647882755,2,0.765554,64.72799,2000,64228.523951,1530.0,877.0,30.0,78.123
103,pagerank,1,GPU-9ec64616-3648-0d0e-c1b0-550c1824a3f9,c005,005,1647882479,2,0.777669,64.603683,2000,64093.300184,1530.0,877.0,30.0,77.625
24,pagerank,4,GPU-9ec64616-3648-0d0e-c1b0-550c1824a3f9,c005,005,1647883308,2,0.805612,64.703837,2000,64166.831311999995,1530.0,877.0,29.0,77.625
67,pagerank,3,GPU-9ec64616-3648-0d0e-c1b0-550c1824a3f9,c005,005,1647883032,2,0.743051,64.823711,2000,64335.448762,1530.0,877.0,29.0,78.123
824,pagerank,5,GPU-9ec64616-3648-0d0e-c1b0-550c1824a3f9,c005,005,1647883584,2,0.782834,64.627346,2000,64105.71953,1530.0,877.0,29.0,77.128
816,pagerank,1,GPU-9ff935df-682b-190a-02b1-d62266c2d8fa,c007,004,1648052206,2,0.790862,66.62082,2000,66098.00320099998,1530.0,877.0,28.0,80.507
182,pagerank,2,GPU-9ff935df-682b-190a-02b1-d62266c2d8fa,c007,004,1648052485,2,0.749652,66.452433,2000,65973.59072899999,1530.0,877.0,28.0,80.559
742,pagerank,5,GPU-9ff935df-682b-190a-02b1-d62266c2d8fa,c007,004,1648053320,2,0.763505,66.593006,2000,66095.885803,1530.0,877.0,28.0,80.559
349,pagerank,4,GPU-9ff935df-682b-190a-02b1-d62266c2d8fa,c007,004,1648053042,2,0.770704,66.47697,2000,65978.86151799999,1530.0,877.0,28.0,80.678
163,pagerank,3,GPU-9ff935df-682b-190a-02b1-d62266c2d8fa,c007,004,1648052763,2,0.78717,66.602711,2000,66091.797681,1530.0,877.0,28.0,80.559
231,pagerank,2,GPU-a01e868d-4e09-f35e-2e13-854182758530,c005,006,1647898146,1,0.858044,66.63887,2000,66046.622744,1530.0,877.0,35.0,82.548
81,pagerank,5,GPU-a01e868d-4e09-f35e-2e13-854182758530,c005,006,1647898975,1,0.739545,66.545149,2000,66072.729471,1530.0,877.0,35.0,82.548
846,pagerank,3,GPU-a01e868d-4e09-f35e-2e13-854182758530,c005,006,1647898422,1,0.761915,66.586493,2000,66095.629242,1530.0,877.0,35.0,82.548
213,pagerank,4,GPU-a01e868d-4e09-f35e-2e13-854182758530,c005,006,1647898698,1,0.755321,66.428471,2000,65941.413283,1530.0,877.0,35.0,82.548
743,pagerank,1,GPU-a01e868d-4e09-f35e-2e13-854182758530,c005,006,1647897866,1,0.733736,66.492463,2000,66028.553474,1530.0,877.0,34.0,82.548
302,pagerank,5,GPU-a0ea1449-7265-a428-5647-4d88147ddcd9,c005,004,1648046507,0,0.925753,66.785488,2000,66134.792845,1530.0,877.0,31.0,78.62
288,pagerank,4,GPU-a0ea1449-7265-a428-5647-4d88147ddcd9,c005,004,1648046226,0,0.996091,66.837028,2000,66114.72326999999,1530.0,877.0,31.0,78.62
623,pagerank,1,GPU-a0ea1449-7265-a428-5647-4d88147ddcd9,c005,004,1648045377,0,0.999557,66.751893,2000,66018.01851699999,1530.0,877.0,30.0,78.62
734,pagerank,3,GPU-a0ea1449-7265-a428-5647-4d88147ddcd9,c005,004,1648045939,0,0.929026,66.675993,2000,66021.84427599999,1530.0,877.0,31.0,78.62
478,pagerank,2,GPU-a0ea1449-7265-a428-5647-4d88147ddcd9,c005,004,1648045659,0,0.993947,66.814934,2000,66092.187026,1530.0,877.0,31.0,78.62
717,pagerank,3,GPU-a18583d9-749d-4bd2-fd1b-8fdec1b15761,c009,003,1648047035,1,0.897968,66.614115,2000,65987.017082,1530.0,877.0,36.0,81.731
140,pagerank,5,GPU-a18583d9-749d-4bd2-fd1b-8fdec1b15761,c009,003,1648047595,1,0.844876,66.624804,2000,66046.020427,1530.0,877.0,36.0,81.731
109,pagerank,1,GPU-a18583d9-749d-4bd2-fd1b-8fdec1b15761,c009,003,1648046475,1,0.846441,66.62696,2000,66036.7404,1530.0,877.0,36.0,81.678
695,pagerank,2,GPU-a18583d9-749d-4bd2-fd1b-8fdec1b15761,c009,003,1648046755,1,0.953299,66.668256,2000,65987.568972,1530.0,877.0,36.0,81.731
184,pagerank,4,GPU-a18583d9-749d-4bd2-fd1b-8fdec1b15761,c009,003,1648047315,1,0.862963,66.722985,2000,66126.20534300001,1530.0,877.0,36.0,81.731
664,pagerank,4,GPU-a18fe281-3a7d-d46a-bdda-815737d11a50,c009,001,1648046294,1,0.802512,66.561983,2000,66027.99186000001,1530.0,877.0,35.0,82.051
746,pagerank,2,GPU-a18fe281-3a7d-d46a-bdda-815737d11a50,c009,001,1648045732,1,0.921121,66.661256,2000,66014.929442,1530.0,877.0,35.0,82.051
519,pagerank,5,GPU-a18fe281-3a7d-d46a-bdda-815737d11a50,c009,001,1648046573,1,0.792359,66.508983,2000,65989.451573,1530.0,877.0,35.0,82.051
600,pagerank,1,GPU-a18fe281-3a7d-d46a-bdda-815737d11a50,c009,001,1648045452,1,0.783543,66.498013,2000,65986.12208199999,1530.0,877.0,35.0,82.051
375,pagerank,3,GPU-a18fe281-3a7d-d46a-bdda-815737d11a50,c009,001,1648046011,1,0.777785,66.634725,2000,66113.658505,1530.0,877.0,35.0,82.051
79,pagerank,5,GPU-a5d73485-ce4d-9b57-d67a-e1f16e5280b6,c009,004,1648048855,3,0.842675,66.579521,2000,66006.45549600001,1530.0,877.0,38.0,80.611
32,pagerank,3,GPU-a5d73485-ce4d-9b57-d67a-e1f16e5280b6,c009,004,1648048296,3,0.817943,66.64526,2000,66094.855602,1530.0,877.0,37.0,80.611
663,pagerank,1,GPU-a5d73485-ce4d-9b57-d67a-e1f16e5280b6,c009,004,1648047739,3,1.05787,66.797018,2000,66012.125947,1530.0,877.0,37.0,80.113
703,pagerank,2,GPU-a5d73485-ce4d-9b57-d67a-e1f16e5280b6,c009,004,1648048018,3,0.835581,66.59968,2000,66029.81398,1530.0,877.0,37.0,80.533
721,pagerank,4,GPU-a5d73485-ce4d-9b57-d67a-e1f16e5280b6,c009,004,1648048575,3,0.868689,66.817642,2000,66205.814767,1530.0,877.0,38.0,80.611
280,pagerank,3,GPU-a680ea0b-9f6e-c073-2efb-25ed4b9c1134,c006,004,1647890066,1,0.757337,66.47764,2000,65996.026118,1530.0,877.0,33.0,81.501
777,pagerank,1,GPU-a680ea0b-9f6e-c073-2efb-25ed4b9c1134,c006,004,1647889185,1,0.696806,66.610247,2000,66182.401231,1312.0,877.0,35.0,64.646
637,pagerank,4,GPU-a680ea0b-9f6e-c073-2efb-25ed4b9c1134,c006,004,1647890344,1,0.7637,66.536886,2000,66048.29191500001,1530.0,877.0,33.0,81.501
421,pagerank,2,GPU-a680ea0b-9f6e-c073-2efb-25ed4b9c1134,c006,004,1647889628,1,0.910548,66.656265,2000,66011.490932,1312.0,877.0,33.0,64.646
97,pagerank,5,GPU-a680ea0b-9f6e-c073-2efb-25ed4b9c1134,c006,004,1647890622,1,0.764125,66.591206,2000,66092.889571,1530.0,877.0,33.0,81.501
757,pagerank,4,GPU-a7b671b2-cfbe-abd4-d260-dc1f6fd6f7a5,c006,004,1647890483,3,0.766848,66.515363,2000,66018.261767,1530.0,877.0,35.0,79.564
358,pagerank,1,GPU-a7b671b2-cfbe-abd4-d260-dc1f6fd6f7a5,c006,004,1647889489,3,0.758954,66.53839,2000,66045.01949600001,1530.0,877.0,36.0,79.564
34,pagerank,2,GPU-a7b671b2-cfbe-abd4-d260-dc1f6fd6f7a5,c006,004,1647889926,3,0.7627,66.505829,2000,66012.17858400001,1530.0,877.0,35.0,79.564
831,pagerank,5,GPU-a7b671b2-cfbe-abd4-d260-dc1f6fd6f7a5,c006,004,1647890762,3,0.751128,66.444918,2000,65964.488886,1530.0,877.0,35.0,79.28550000000001
130,pagerank,3,GPU-a7b671b2-cfbe-abd4-d260-dc1f6fd6f7a5,c006,004,1647890205,3,0.747131,66.524014,2000,66033.37383899999,1530.0,877.0,35.0,79.564
