exp,input_size,reps,uuid,cabinet,node,ts,kern,kern_min_start,kern_max_start,num_kerns,perf,freq,memfreq,temp,pwr,dev_id
sgemm,25536,100,GPU-bff27eb6-9904-7e95-1e86-d93bbc389157,-1,-1,1591118830,volta_sgemm_128x32_sliced1x4_nn,290.455019,540.71259,100,2528.260541,1312,877,70,297.304,0
sgemm,25536,100,GPU-3acca113-a64b-4bbe-0a00-b37c3729922c,-1,-1,1591073003,volta_sgemm_128x32_sliced1x4_nn,290.378712,532.010807,100,2440.929847,1357,877,64,298.152,0
sgemm,25536,100,GPU-f4957f78-5e36-a757-c0eb-f11e1ee62577,-1,-1,1591225297,volta_sgemm_128x32_sliced1x4_nn,290.469876,523.600979,100,2355.388745,1410,877,70,297.879,0
sgemm,25536,100,GPU-ae59d524-f8ad-258b-2317-82f56863d8ea,-1,-1,1591213066,volta_sgemm_128x32_sliced1x4_nn,290.259024,533.196018,100,2454.423918,1350,877,75,297.182,0
sgemm,25536,100,GPU-5582e876-372b-9110-fa1f-f64f8f6c4e44,-1,-1,1591118863,volta_sgemm_128x32_sliced1x4_nn,290.540909,525.179034,100,2370.062796,1395,877,63,298.364,0
sgemm,25536,100,GPU-79dd45b4-0f58-e627-0842-208fbf575b1d,-1,-1,1591244317,volta_sgemm_128x32_sliced1x4_nn,290.381351,529.746811,100,2417.971214,1372,877,53,296.53,0
sgemm,25536,100,GPU-87570fdd-b924-d1a1-8021-d92560f30d23,-1,-1,1591142315,volta_sgemm_128x32_sliced1x4_nn,290.217745,581.407424,100,2946.940582,1305,877,81,249.473,0
sgemm,25536,100,GPU-5bef6edb-1abb-8f9c-b381-8025163b6743,-1,-1,1591125238,volta_sgemm_128x32_sliced1x4_nn,290.831717,530.202705,100,2417.915306,1372,877,59,297.47,0
sgemm,25536,100,GPU-e06e7795-d421-9eee-56f8-1194e546a123,-1,-1,1591141351,volta_sgemm_128x32_sliced1x4_nn,290.618896,529.747429,100,2415.946745,1372,877,68,298.273,0
sgemm,25536,100,GPU-a7b671b2-cfbe-abd4-d260-dc1f6fd6f7a5,-1,-1,1591072466,volta_sgemm_128x32_sliced1x4_nn,290.181226,531.596153,100,2438.807571,1357,877,74,297.182,0
sgemm,25536,100,GPU-6d3a68d3-1bff-8868-db9b-d00434cfddf9,-1,-1,1591071921,volta_sgemm_128x32_sliced1x4_nn,290.200691,532.322043,100,2445.997235,1350,877,65,297.758,0
sgemm,25536,100,GPU-a18fe281-3a7d-d46a-bdda-815737d11a50,-1,-1,1589952836,volta_sgemm_128x32_sliced1x4_nn,290.026999,530.864801,100,2432.98149,1365,877,70,297.182,0
sgemm,25536,100,GPU-4a06f76d-8575-baa6-5e7d-2eb35946e0c2,-1,-1,1591225295,volta_sgemm_128x32_sliced1x4_nn,290.44337,534.622907,100,2466.861337,1342,877,72,296.697,0
sgemm,25536,100,GPU-5efed572-a323-90eb-8e51-bd26e6744236,-1,-1,1591073008,volta_sgemm_128x32_sliced1x4_nn,290.808929,532.784966,100,2444.448286,1350,877,64,297.758,0
sgemm,25536,100,GPU-c8ca3f7a-a0e7-4ba8-3029-5f091efc4406,-1,-1,1591164563,volta_sgemm_128x32_sliced1x4_nn,292.044639,535.379913,100,2458.252194,1350,877,71,296.893,0
sgemm,25536,100,GPU-f8300701-e14b-3e35-64e2-9f4b754f5c7e,-1,-1,1591244317,volta_sgemm_128x32_sliced1x4_nn,290.716659,534.19571,100,2459.842102,1350,877,72,296.986,0
sgemm,25536,100,GPU-97515f92-e13f-2051-1790-0299e0f6527b,-1,-1,1591196601,volta_sgemm_128x32_sliced1x4_nn,307.256613,544.811547,100,2399.474347,1380,877,63,297.955,0
sgemm,25536,100,GPU-5fdb777f-8e92-bd2b-4780-54e5e1ccf6a5,-1,-1,1591197138,volta_sgemm_128x32_sliced1x4_nn,290.576319,530.5707,100,2424.283612,1365,877,70,298.348,0
sgemm,25536,100,GPU-ecdfaa9a-b31f-35cc-f425-b001bfcdfebd,-1,-1,1591153071,volta_sgemm_128x32_sliced1x4_nn,290.353986,538.537821,100,2507.303286,1327,877,70,296.79,0
sgemm,25536,100,GPU-009010f8-1e7c-3d0f-acbc-056014b0029b,-1,-1,1591118862,volta_sgemm_128x32_sliced1x4_nn,290.442247,526.362568,100,2383.19452,1395,877,66,296.697,0
sgemm,25536,100,GPU-9f30f6e9-b7f0-b29b-05d3-2d4e286f9bb6,-1,-1,1591152712,volta_sgemm_128x32_sliced1x4_nn,291.042016,528.659308,100,2400.256061,1387,877,64,296.819,0
sgemm,25536,100,GPU-76b7b28b-ba85-737b-083e-2b63b6da7bf3,-1,-1,1591125118,volta_sgemm_128x32_sliced1x4_nn,290.454312,531.724769,100,2437.211041,1365,877,56,297.182,0
sgemm,25536,100,GPU-c7a58633-0ea7-1ca0-e7e3-b4fa1eeb8224,-1,-1,1591164560,volta_sgemm_128x32_sliced1x4_nn,292.150539,534.727872,100,2450.61352,1357,877,72,297.077,0
sgemm,25536,100,GPU-a186eea2-ebe5-8c42-b207-66d71bac2b82,-1,-1,1591153153,volta_sgemm_128x32_sliced1x4_nn,290.819936,533.60996,100,2452.761561,1350,877,72,297.182,0
sgemm,25536,100,GPU-bf17fd1b-650b-c81b-2474-3a5e15a45f0d,-1,-1,1591125117,volta_sgemm_128x32_sliced1x4_nn,289.76875,549.041474,100,2621.29848,1342,877,74,281.418,0
sgemm,25536,100,GPU-1086e4d3-11ba-a2a2-301c-95a4945b27f2,-1,-1,1591213111,volta_sgemm_128x32_sliced1x4_nn,290.357984,534.56995,100,2467.263082,1342,877,70,296.501,0
sgemm,25536,100,GPU-80147599-6aa7-2471-e053-25728ec0234c,-1,-1,1591154704,volta_sgemm_128x32_sliced1x4_nn,290.494168,533.486962,100,2454.382143,1357,877,61,297.274,0
sgemm,25536,100,GPU-6168cf99-c67e-d16f-617c-6291110949b0,-1,-1,1591073003,volta_sgemm_128x32_sliced1x4_nn,290.366654,535.431771,100,2475.746449,1342,877,73,295.532,0
sgemm,25536,100,GPU-d8468be2-c6f5-5354-bb55-b3bf254e2c34,-1,-1,1591154156,volta_sgemm_128x32_sliced1x4_nn,290.285752,527.450418,100,2395.994031,1387,877,66,297.667,0
sgemm,25536,100,GPU-8e0dd46b-0d52-f1ff-9ca5-bf42776a699b,-1,-1,1591119948,volta_sgemm_128x32_sliced1x4_nn,290.276664,531.151068,100,2433.241786,1372,877,71,296.408,0
sgemm,25536,100,GPU-a7b671b2-cfbe-abd4-d260-dc1f6fd6f7a5,-1,-1,1591153618,volta_sgemm_128x32_sliced1x4_nn,290.228123,531.560942,100,2437.959939,1357,877,74,296.697,0
sgemm,25536,100,GPU-3b869094-30a4-94d9-aa1f-2e2261388f18,-1,-1,1591152172,volta_sgemm_128x32_sliced1x4_nn,290.238936,533.007408,100,2452.748469,1357,877,62,295.654,0
sgemm,25536,100,GPU-a5d73485-ce4d-9b57-d67a-e1f16e5280b6,-1,-1,1591153676,volta_sgemm_128x32_sliced1x4_nn,290.598511,531.993397,100,2438.756439,1365,877,70,296.893,0
sgemm,25536,100,GPU-49cb49c6-15d7-e173-6b36-3a169a7c9cce,-1,-1,1591153619,volta_sgemm_128x32_sliced1x4_nn,291.481649,532.309004,100,2432.794296,1365,877,63,297.758,0
sgemm,25536,100,GPU-8809f9d0-bad0-4912-1d3c-2dbddce34dc1,-1,-1,1591213027,volta_sgemm_128x32_sliced1x4_nn,290.367073,530.66031,100,2427.624806,1365,877,71,296.593,0
sgemm,25536,100,GPU-c8f8e0a4-d01c-3989-5e4d-43989b5c790c,-1,-1,1591164560,volta_sgemm_128x32_sliced1x4_nn,291.499663,535.715006,100,2467.138745,1342,877,71,297.077,0
sgemm,25536,100,GPU-e9caf4fd-24f3-90d5-e8c1-b64c4bad77fc,-1,-1,1591119906,volta_sgemm_128x32_sliced1x4_nn,291.487592,533.304378,100,2443.295939,1357,877,70,296.603,0
sgemm,25536,100,GPU-67b93d20-4e02-790f-8a48-a9553211d758,-1,-1,1591196602,volta_sgemm_128x32_sliced1x4_nn,329.517572,569.315921,100,2422.373878,1365,877,66,297.863,0
sgemm,25536,100,GPU-f4957f78-5e36-a757-c0eb-f11e1ee62577,-1,-1,1591071375,volta_sgemm_128x32_sliced1x4_nn,290.315356,522.243952,100,2342.947265,1410,877,67,297.879,0
sgemm,25536,100,GPU-14693506-a424-e05a-8274-14c5a922b425,-1,-1,1591152171,volta_sgemm_128x32_sliced1x4_nn,290.473334,528.1278,100,2400.707714,1387,877,62,296.044,0
sgemm,25536,100,GPU-70222c02-791d-6b1b-c846-e10c1922057f,-1,-1,1591071375,volta_sgemm_128x32_sliced1x4_nn,290.682999,534.004779,100,2457.978908,1357,877,65,296.986,0
sgemm,25536,100,GPU-73dee6d8-b90a-5946-9a3f-91299035c506,-1,-1,1589952841,volta_sgemm_128x32_sliced1x4_nn,290.582585,535.737753,100,2476.920122,1335,877,71,297.378,0
sgemm,25536,100,GPU-506c48a4-af36-7a31-87cf-787d45d0036c,-1,-1,1591118863,volta_sgemm_128x32_sliced1x4_nn,290.284182,533.919994,100,2461.515153,1342,877,70,297.667,0
sgemm,25536,100,GPU-99df6a7a-e5c8-3716-e808-040a4525620d,-1,-1,1591213091,volta_sgemm_128x32_sliced1x4_nn,290.370915,531.93234,100,2440.276153,1357,877,73,297.378,0
sgemm,25536,100,GPU-0f781056-43e7-4a10-fec8-4aee950248fb,-1,-1,1591119948,volta_sgemm_128x32_sliced1x4_nn,290.296667,526.44391,100,2385.306459,1395,877,55,297.47,0
sgemm,25536,100,GPU-6bedc15b-d216-f07f-2a1a-f6bfbebfc968,-1,-1,1591197138,volta_sgemm_128x32_sliced1x4_nn,307.868337,542.73264,100,2372.251592,1402,877,57,295.337,0
sgemm,25536,100,GPU-4d23e5bb-8ef5-bc71-7af1-a0c31339879d,-1,-1,1591153076,volta_sgemm_128x32_sliced1x4_nn,290.074749,529.00218,100,2413.510796,1372,877,64,297.955,0
sgemm,25536,100,GPU-d6337747-3cda-0a3c-71bb-132c1a74de32,-1,-1,1591153070,volta_sgemm_128x32_sliced1x4_nn,290.086207,533.281125,100,2456.713357,1357,877,64,296.697,0
sgemm,25536,100,GPU-af202466-973a-7726-b52f-49e3eac8b76d,-1,-1,1591141571,volta_sgemm_128x32_sliced1x4_nn,290.531587,534.422496,100,2463.811949,1350,877,67,297.561,0
sgemm,25536,100,GPU-23f18f0f-c3b4-ddd5-72b2-adc9855b8176,-1,-1,1591225294,volta_sgemm_128x32_sliced1x4_nn,290.451681,535.432289,100,2475.090429,1335,877,69,297.667,0
sgemm,25536,100,GPU-6a73c61c-f878-605e-8d5b-9d393331e13d,-1,-1,1591141503,volta_sgemm_128x32_sliced1x4_nn,290.311823,536.261738,100,2484.610735,1342,877,70,296.408,0
sgemm,25536,100,GPU-5fc67576-3dc6-066f-5c09-dcc48a478708,-1,-1,1591119388,volta_sgemm_128x32_sliced1x4_nn,290.86666,529.814563,100,2413.747633,1380,877,64,297.788,0
sgemm,25536,100,GPU-9c9245ac-7e02-ba10-d16d-a4308c7924b9,-1,-1,1591073038,volta_sgemm_128x32_sliced1x4_nn,290.863514,530.168437,100,2417.314969,1372,877,60,297.758,0
sgemm,25536,100,GPU-431da08c-6dd3-c3ed-701d-2db83e569c99,-1,-1,1591153613,volta_sgemm_128x32_sliced1x4_nn,290.279877,526.424428,100,2385.498214,1395,877,59,297.182,0
sgemm,25536,100,GPU-f8016619-6bf1-49af-2c62-7f509e7593c4,-1,-1,1591141120,volta_sgemm_128x32_sliced1x4_nn,294.139897,530.193091,100,2384.695949,1387,877,68,297.274,0
sgemm,25536,100,GPU-c7a58633-0ea7-1ca0-e7e3-b4fa1eeb8224,-1,-1,1591153611,volta_sgemm_128x32_sliced1x4_nn,289.946274,532.683487,100,2452.177561,1357,877,70,296.593,0
sgemm,25536,100,GPU-8b383ed1-4de9-dde9-0c08-a8647b299141,-1,-1,1591119948,volta_sgemm_128x32_sliced1x4_nn,290.555697,526.126477,100,2379.757153,1395,877,55,297.274,0
sgemm,25536,100,GPU-66916eef-06bd-f52c-9648-87ed19923858,-1,-1,1591142124,volta_sgemm_128x32_sliced1x4_nn,290.312382,532.590229,100,2447.737786,1350,877,73,297.574,0
sgemm,25536,100,GPU-a605aae5-e294-9ee3-7bf0-9d47198c03a6,-1,-1,1591152174,volta_sgemm_128x32_sliced1x4_nn,292.190625,528.961393,100,2391.897245,1387,877,63,296.212,0
sgemm,25536,100,GPU-a412f397-ace2-7a2d-7bd3-9ff7b4de3a5d,-1,-1,1591153252,volta_sgemm_128x32_sliced1x4_nn,290.926719,528.439737,100,2399.703939,1380,877,69,297.107,0
sgemm,25536,100,GPU-6cc3ac5f-0d73-c0b6-ee4f-4a9e820fb733,-1,-1,1591071377,volta_sgemm_128x32_sliced1x4_nn,290.392801,530.636346,100,2426.779031,1365,877,73,297.574,0
sgemm,25536,100,GPU-4d23e5bb-8ef5-bc71-7af1-a0c31339879d,-1,-1,1591152174,volta_sgemm_128x32_sliced1x4_nn,290.471395,529.591162,100,2415.420724,1372,877,66,297.47,0
sgemm,25536,100,GPU-27aa2ab4-9f49-61de-a24f-c9cfb56a4dfa,-1,-1,1591118860,volta_sgemm_128x32_sliced1x4_nn,290.697628,533.42502,100,2452.284653,1350,877,70,296.79,0
sgemm,25536,100,GPU-79aa39c5-80d6-8b6e-3967-fb6920774de3,-1,-1,1591135825,volta_sgemm_128x32_sliced1x4_nn,290.259724,533.821303,100,2460.659286,1357,877,68,296.893,0
sgemm,25536,100,GPU-882e21d0-690d-c2b9-d5cb-f196d50b1134,-1,-1,1591153676,volta_sgemm_128x32_sliced1x4_nn,290.328754,526.030788,100,2380.945357,1395,877,61,297.47,0
sgemm,25536,100,GPU-95b8650b-b070-88e3-ee6a-a30cd7c316de,-1,-1,1591142124,volta_sgemm_128x32_sliced1x4_nn,290.689645,534.270453,100,2460.901337,1342,877,74,296.697,0
sgemm,25536,100,GPU-738b6686-34b8-f629-23d0-6acbf0ba105d,-1,-1,1591118861,volta_sgemm_128x32_sliced1x4_nn,290.474655,532.296208,100,2443.109827,1357,877,72,296.986,0
sgemm,25536,100,GPU-9f30f6e9-b7f0-b29b-05d3-2d4e286f9bb6,-1,-1,1591119948,volta_sgemm_128x32_sliced1x4_nn,291.063115,529.249383,100,2406.14548,1380,877,69,297.304,0
sgemm,25536,100,GPU-04235f8f-fa10-59dd-9f6a-41c1a14f654c,-1,-1,1591153620,volta_sgemm_128x32_sliced1x4_nn,293.537751,527.990099,100,2368.361653,1402,877,59,296.305,0
sgemm,25536,100,GPU-419cbcc8-4360-5dd5-33fd-5babe4429d74,-1,-1,1591196596,volta_sgemm_128x32_sliced1x4_nn,290.518854,525.6401,100,2375.096316,1395,877,64,297.47,0
sgemm,25536,100,GPU-6168cf99-c67e-d16f-617c-6291110949b0,-1,-1,1591119948,volta_sgemm_128x32_sliced1x4_nn,290.849069,535.124499,100,2467.748245,1342,877,71,296.017,0
sgemm,25536,100,GPU-afcf1d6d-87c8-cb24-3004-de542d607093,-1,-1,1591154177,volta_sgemm_128x32_sliced1x4_nn,290.155707,532.168139,100,2444.881082,1357,877,70,295.728,0
sgemm,25536,100,GPU-69b53e9e-1fa2-fc92-26cc-06c644eca70b,-1,-1,1591213061,volta_sgemm_128x32_sliced1x4_nn,290.196782,535.898952,100,2481.816816,1342,877,54,296.138,0
sgemm,25536,100,GPU-8088d8af-ccba-25c5-748b-e8ad0a2bcf40,-1,-1,1589952846,volta_sgemm_128x32_sliced1x4_nn,290.394404,532.539447,100,2446.070827,1357,877,55,296.623,0
sgemm,25536,100,GPU-95f31cab-2a71-eaac-5199-afcc626d7f0b,-1,-1,1591152710,volta_sgemm_128x32_sliced1x4_nn,290.354273,532.174957,100,2442.878082,1357,877,68,297.182,0
sgemm,25536,100,GPU-811a6e89-965d-e41b-033f-934bec673756,-1,-1,1591164561,volta_sgemm_128x32_sliced1x4_nn,290.607094,535.174456,100,2470.877612,1335,877,71,297.077,0
sgemm,25536,100,GPU-9d11d759-dada-ad7e-4680-84ff816c09b0,-1,-1,1591118861,volta_sgemm_128x32_sliced1x4_nn,290.098337,533.388719,100,2457.740296,1350,877,61,297.955,0
sgemm,25536,100,GPU-076697dc-292a-bd27-d508-5e5c0bbfc443,-1,-1,1591244318,volta_sgemm_128x32_sliced1x4_nn,292.530823,532.610859,100,2425.396357,1365,877,71,296.697,0
sgemm,25536,100,GPU-4bab09d9-c2da-0e82-aadd-c52e5edbca8a,-1,-1,1591072481,volta_sgemm_128x32_sliced1x4_nn,290.574265,534.769196,100,2467.107704,1357,877,66,297.378,0
sgemm,25536,100,GPU-04235f8f-fa10-59dd-9f6a-41c1a14f654c,-1,-1,1591071925,volta_sgemm_128x32_sliced1x4_nn,290.192579,524.526931,100,2367.317878,1402,877,59,296.305,0
sgemm,25536,100,GPU-a680ea0b-9f6e-c073-2efb-25ed4b9c1134,-1,-1,1591154702,volta_sgemm_128x32_sliced1x4_nn,289.925609,531.657937,100,2442.254888,1357,877,70,296.79,0
sgemm,25536,100,GPU-9deb663c-9235-187e-61f4-56a175e3b0bc,-1,-1,1589952861,volta_sgemm_128x32_sliced1x4_nn,290.648239,534.901903,100,2467.500602,1342,877,66,297.089,0
sgemm,25536,100,GPU-ac9ef2f6-cf1a-fb7f-f049-ab7336766515,-1,-1,1591196601,volta_sgemm_128x32_sliced1x4_nn,295.872334,539.462324,100,2461.028204,1342,877,73,296.79,0
sgemm,25536,100,GPU-8741e02a-785d-6050-9ffb-44e5a698c2a9,-1,-1,1591154727,volta_sgemm_128x32_sliced1x4_nn,290.856045,525.931631,100,2374.505551,1402,877,60,296.986,0
sgemm,25536,100,GPU-7613fe78-cca7-81bd-13e8-dc4926a25bae,-1,-1,1591213182,volta_sgemm_128x32_sliced1x4_nn,290.788531,534.151192,100,2458.180612,1357,877,56,297.182,0
sgemm,25536,100,GPU-147f5c4b-63c1-4a8d-812d-68b7c27dc28f,-1,-1,1591213063,volta_sgemm_128x32_sliced1x4_nn,291.077526,531.88201,100,2432.581776,1357,877,72,296.53,0
sgemm,25536,100,GPU-e13f58b3-68b3-7d33-adaf-b799a6d2a5a1,-1,-1,1591196700,volta_sgemm_128x32_sliced1x4_nn,290.288826,534.303515,100,2465.053827,1342,877,65,296.212,0
sgemm,25536,100,GPU-a7b671b2-cfbe-abd4-d260-dc1f6fd6f7a5,-1,-1,1591244317,volta_sgemm_128x32_sliced1x4_nn,290.219883,530.244494,100,2424.677694,1372,877,72,297.182,0
sgemm,25536,100,GPU-cca9fb73-5970-bca2-47d5-08aa1b09298d,-1,-1,1591119948,volta_sgemm_128x32_sliced1x4_nn,290.370253,541.245885,100,2534.415724,1312,877,73,297.107,0
sgemm,25536,100,GPU-d6337747-3cda-0a3c-71bb-132c1a74de32,-1,-1,1591153617,volta_sgemm_128x32_sliced1x4_nn,290.413894,533.77095,100,2458.380469,1350,877,65,296.697,0
sgemm,25536,100,GPU-3acca113-a64b-4bbe-0a00-b37c3729922c,-1,-1,1591154161,volta_sgemm_128x32_sliced1x4_nn,290.12957,531.676152,100,2440.057163,1357,877,64,298.152,0
sgemm,25536,100,GPU-c800a7cb-969d-9735-8a94-87cc915127ce,-1,-1,1591125118,volta_sgemm_128x32_sliced1x4_nn,290.473666,528.69456,100,2406.390663,1387,877,58,296.911,0
sgemm,25536,100,GPU-6b710acb-0c06-95b6-014d-e7849bced0f1,-1,-1,1591196644,volta_sgemm_128x32_sliced1x4_nn,295.07983,534.131829,100,2415.04998,1372,877,72,296.501,0
sgemm,25536,100,GPU-38378942-7352-f0a1-c0a2-f4f16a415c45,-1,-1,1591140997,volta_sgemm_128x32_sliced1x4_nn,290.492674,534.360602,100,2463.608398,1342,877,74,296.212,0
sgemm,25536,100,GPU-5bb0c5fb-67fb-782c-0f7d-6898abfab397,-1,-1,1591125238,volta_sgemm_128x32_sliced1x4_nn,290.344862,537.223795,100,2493.780051,1335,877,53,297.955,0
sgemm,25536,100,GPU-bbb41a9b-8d74-240f-e5b1-fc986ecc5e01,-1,-1,1591140937,volta_sgemm_128x32_sliced1x4_nn,290.531208,531.144073,100,2430.63752,1372,877,66,296.986,0
sgemm,25536,100,GPU-b178aba3-3f4d-78c2-c666-aa3fb1cc43d1,-1,-1,1591118863,volta_sgemm_128x32_sliced1x4_nn,290.405762,531.529195,100,2436.146173,1365,877,75,296.435,0
sgemm,25536,100,GPU-1bc497e1-bfe9-9601-5868-a6f198ab7773,-1,-1,1591071375,volta_sgemm_128x32_sliced1x4_nn,290.980986,533.297919,100,2448.307714,1350,877,70,297.758,0
sgemm,25536,100,GPU-004a0134-1b41-cea0-0256-583c5e6e8127,-1,-1,1591118861,volta_sgemm_128x32_sliced1x4_nn,290.36986,532.055534,100,2441.962694,1357,877,71,296.893,0
sgemm,25536,100,GPU-590251f9-c697-29ac-7aaf-03da20464a67,-1,-1,1591225295,volta_sgemm_128x32_sliced1x4_nn,290.750501,534.744036,100,2465.037214,1342,877,71,297.863,0
sgemm,25536,100,GPU-6168cf99-c67e-d16f-617c-6291110949b0,-1,-1,1591164564,volta_sgemm_128x32_sliced1x4_nn,290.227404,534.247616,100,2465.172857,1342,877,71,296.017,0
sgemm,25536,100,GPU-7a5be25e-4d9d-8cf4-e483-336c12743bab,-1,-1,1591213091,volta_sgemm_128x32_sliced1x4_nn,290.376083,526.47221,100,2385.073827,1387,877,68,297.47,0
sgemm,25536,100,GPU-3b869094-30a4-94d9-aa1f-2e2261388f18,-1,-1,1591119948,volta_sgemm_128x32_sliced1x4_nn,290.282464,532.797812,100,2449.946143,1357,877,61,295.654,0
sgemm,25536,100,GPU-aef09259-6944-a1a1-d098-901dc757d6bf,-1,-1,1591072466,volta_sgemm_128x32_sliced1x4_nn,290.306106,531.944563,100,2441.164612,1357,877,71,296.893,0
sgemm,25536,100,GPU-fb800a45-ef3f-0577-3566-245ff79dbff1,-1,-1,1591141725,volta_sgemm_128x32_sliced1x4_nn,290.429558,536.386425,100,2484.946398,1335,877,76,297.274,0
sgemm,25536,100,GPU-05beff8f-a26e-6c8d-a243-2558f2645737,-1,-1,1589952840,volta_sgemm_128x32_sliced1x4_nn,291.158353,529.287341,100,2405.561255,1380,877,63,297.378,0
sgemm,25536,100,GPU-2a6e80db-871c-96c0-551b-7d1467f2f059,-1,-1,1591153618,volta_sgemm_128x32_sliced1x4_nn,290.197191,527.443165,100,2396.684459,1380,877,64,297.667,0
sgemm,25536,100,GPU-4d23e5bb-8ef5-bc71-7af1-a0c31339879d,-1,-1,1591153616,volta_sgemm_128x32_sliced1x4_nn,290.418794,529.618978,100,2416.319439,1372,877,64,297.47,0
sgemm,25536,100,GPU-4d23e5bb-8ef5-bc71-7af1-a0c31339879d,-1,-1,1591071376,volta_sgemm_128x32_sliced1x4_nn,290.365619,529.320485,100,2413.908837,1372,877,65,296.986,0
sgemm,25536,100,GPU-ac9ef2f6-cf1a-fb7f-f049-ab7336766515,-1,-1,1591152175,volta_sgemm_128x32_sliced1x4_nn,290.625734,534.139758,100,2460.368102,1342,877,71,296.305,0
sgemm,25536,100,GPU-aaae46f1-77f6-95e0-1b15-9840332d38d7,-1,-1,1591153249,volta_sgemm_128x32_sliced1x4_nn,293.099104,531.898879,100,2412.113071,1380,877,57,298.242,0
sgemm,25536,100,GPU-d8248b47-098f-6a51-7775-b2dfd9aa6372,-1,-1,1591071919,volta_sgemm_128x32_sliced1x4_nn,291.042241,533.29994,100,2447.269367,1350,877,65,297.758,0
sgemm,25536,100,GPU-813e4287-5b4e-6e16-1f5c-f8b8f1d91a03,-1,-1,1591153070,volta_sgemm_128x32_sliced1x4_nn,290.761179,538.252191,100,2500.12999,1327,877,62,297.378,0
sgemm,25536,100,GPU-b3fc68e5-25d0-8406-47ed-49613e4a207b,-1,-1,1591142006,volta_sgemm_128x32_sliced1x4_nn,290.57576,527.239723,100,2390.961622,1387,877,69,297.863,0
sgemm,25536,100,GPU-c3104718-6df3-e7c6-e167-dbf589204f97,-1,-1,1591072166,volta_sgemm_128x32_sliced1x4_nn,291.128087,533.789795,100,2451.541888,1350,877,70,297.592,0
sgemm,25536,100,GPU-91881540-fc0a-fb24-d554-97a2b10525bb,-1,-1,1591225296,volta_sgemm_128x32_sliced1x4_nn,290.752871,523.455823,100,2350.414633,1410,877,48,297.395,0
sgemm,25536,100,GPU-77219e20-2a2b-3dcc-f7a8-d375a6dfa574,-1,-1,1591196601,volta_sgemm_128x32_sliced1x4_nn,290.993607,534.887375,100,2463.732541,1350,877,61,295.532,0
sgemm,25536,100,GPU-eb58f9b0-f8e1-abcf-caa1-bb0ace2fe3a3,-1,-1,1591119906,volta_sgemm_128x32_sliced1x4_nn,290.341166,534.099356,100,2462.376969,1342,877,67,296.986,0
sgemm,25536,100,GPU-bf3a9f11-35cc-bbf1-c336-801aeac56b84,-1,-1,1589952856,volta_sgemm_128x32_sliced1x4_nn,290.346173,526.9201,100,2389.515714,1387,877,52,296.79,0
sgemm,25536,100,GPU-7c09cc3b-ed74-640f-9bd3-f2e8bbab200c,-1,-1,1589952856,volta_sgemm_128x32_sliced1x4_nn,290.267683,531.366552,100,2435.585398,1365,877,66,297.955,0
sgemm,25536,100,GPU-0f781056-43e7-4a10-fec8-4aee950248fb,-1,-1,1591153251,volta_sgemm_128x32_sliced1x4_nn,290.388899,526.493465,100,2384.596541,1395,877,53,297.47,0
sgemm,25536,100,GPU-77219e20-2a2b-3dcc-f7a8-d375a6dfa574,-1,-1,1591164564,volta_sgemm_128x32_sliced1x4_nn,289.909292,533.934732,100,2464.922418,1350,877,62,295.337,0
sgemm,25536,100,GPU-5e58c293-cd93-66ea-3997-1f57886b0f34,-1,-1,1591119905,volta_sgemm_128x32_sliced1x4_nn,290.671786,531.844438,100,2436.117776,1365,877,60,297.47,0
sgemm,25536,100,GPU-ac8d2879-06bb-e475-3c27-fbbbd1c0e879,-1,-1,1591119948,volta_sgemm_128x32_sliced1x4_nn,290.918319,532.835397,100,2443.924163,1357,877,61,296.986,0
sgemm,25536,100,GPU-009010f8-1e7c-3d0f-acbc-056014b0029b,-1,-1,1591073029,volta_sgemm_128x32_sliced1x4_nn,289.617196,524.466964,100,2372.5915,1402,877,65,296.697,0
sgemm,25536,100,GPU-4bab09d9-c2da-0e82-aadd-c52e5edbca8a,-1,-1,1589952850,volta_sgemm_128x32_sliced1x4_nn,291.099356,535.950127,100,2473.730735,1342,877,67,296.799,0
sgemm,25536,100,GPU-655db804-c207-5454-1b4f-123f709fa135,-1,-1,1591153070,volta_sgemm_128x32_sliced1x4_nn,291.022219,533.52968,100,2449.763337,1350,877,65,297.182,0
sgemm,25536,100,GPU-688e8925-b05c-899c-9751-8833cf23844e,-1,-1,1591125118,volta_sgemm_128x32_sliced1x4_nn,290.442266,534.103976,100,2461.481347,1350,877,68,297.182,0
sgemm,25536,100,GPU-5efed572-a323-90eb-8e51-bd26e6744236,-1,-1,1591244317,volta_sgemm_128x32_sliced1x4_nn,290.746487,531.856698,100,2435.980878,1365,877,62,296.986,0
sgemm,25536,100,GPU-9c4da7f0-9ebc-cf5a-0c5d-37453081fd3b,-1,-1,1591071917,volta_sgemm_128x32_sliced1x4_nn,290.62485,531.06084,100,2428.542418,1372,877,56,296.893,0
sgemm,25536,100,GPU-ae13d3c0-4338-b02e-4949-57d6fa4535af,-1,-1,1591118861,volta_sgemm_128x32_sliced1x4_nn,292.757461,531.081593,100,2407.488673,1380,877,63,297.47,0
sgemm,25536,100,GPU-8741e02a-785d-6050-9ffb-44e5a698c2a9,-1,-1,1591073038,volta_sgemm_128x32_sliced1x4_nn,295.337075,530.120667,100,2371.453673,1402,877,58,296.501,0
