,exp,reps,cabinet,node,device,train_time,mean_iter_dur,perf,max_iter_dur,min_iter_dur,uuid
1118,resnet,4,c199,111,2,186.142376,0.136222402,0.134462328,7.136908789,0.126859332,GPU-2c2f4b40-f274-9088-55a0-76fe1844dc46
1119,resnet,4,c199,111,3,186.142376,0.138128388,0.136492395,7.32311225,0.127160514,GPU-a87b1a29-8a3b-0ba5-26a5-e6c44aba6dfc
1120,resnet,3,c196,92,0,185.611798,0.135653319,0.13439953,7.380773859,0.1288794,GPU-410ef286-4ae7-1125-57e5-e3c55f69a9b0
1121,resnet,3,c196,92,1,185.611798,0.137070998,0.135604966,7.507694991,0.129153904,GPU-503b8bb2-db6d-66cb-9506-0474318de110
1122,resnet,3,c196,92,2,185.611798,0.138667395,0.137490302,7.212207293,0.129310207,GPU-48586ef6-ec58-be36-dc2e-819b57bd9e1a
1123,resnet,3,c196,92,3,185.611798,0.136879055,0.135092927,7.58614275,0.129113794,GPU-90c31602-4cc7-6c45-e742-968d04608275
1124,resnet,4,c197,11,0,185.678986,0.135209,0.133949365,7.276167673,0.126341289,GPU-fafe9cbe-b2eb-4485-d932-1974c72d1c8b
1125,resnet,4,c197,11,1,185.678986,0.137500894,0.135935492,7.440966595,0.12951537,GPU-2a207d8e-5f5f-4ff4-1503-7eaece7d78ed
1126,resnet,4,c197,11,2,185.678986,0.136143025,0.134555749,7.434266808,0.128038918,GPU-ed23808c-ce4f-bd1e-e90f-2d0b0cad5e5c
1127,resnet,4,c197,11,3,185.678986,0.137597782,0.136269596,7.186345203,0.129854973,GPU-a801c2db-db60-853a-1739-8d5ca477dd98
1128,resnet,1,c196,71,0,189.294859,0.135826369,0.134537086,7.543296344,0.125268143,GPU-ff79558e-5b2e-0218-ddd1-4026a868279c
1129,resnet,1,c196,71,1,189.294859,0.136890742,0.134935241,7.788858614,0.124079314,GPU-eea21d9b-86da-4f67-a5ec-953136260696
1130,resnet,1,c196,71,2,189.294859,0.137920375,0.136058083,7.564283192,0.126447474,GPU-a443a153-8c68-a285-e46b-32247ba74fb8
1131,resnet,1,c196,71,3,189.294859,0.138106681,0.136137438,7.614521385,0.126517837,GPU-5630a182-4df4-d329-d517-411ea9194b0f
1132,resnet,2,c197,72,0,185.696277,0.13709952,0.135379497,7.373647584,0.129681171,GPU-f57e8247-4e51-787e-d125-1b16a8cf4582
1133,resnet,2,c197,72,1,185.696277,0.137337557,0.135624113,7.451603645,0.129723239,GPU-52f8161b-43d3-827b-2684-80b609bc8ec6
1134,resnet,2,c197,72,2,185.696277,0.13580075,0.134789735,7.320095892,0.128182573,GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef
1135,resnet,2,c197,72,3,185.696277,0.135504181,0.13389922,7.408075559,0.12915649,GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e
1136,resnet,0,c198,21,0,280.943182,0.255518712,0.137265567,38.03501836,0.126064765,GPU-0f4b2b1e-8297-a5c6-d9f9-1c2635c4cc92
1137,resnet,0,c198,21,1,280.943182,0.186275115,0.138786403,38.07214341,0.126932684,GPU-5586ec8e-9972-13cd-a4c1-dda2ad989dfc
1138,resnet,0,c198,21,2,280.943182,0.196578825,0.137766762,38.19890444,0.126604793,GPU-22cb1830-11a6-1772-8d18-2b27cd236c8f
1139,resnet,0,c198,21,3,280.943182,0.259436394,0.142834934,38.20972608,0.128213924,GPU-57961912-db52-59c7-9368-928374594f69
1140,resnet,0,c197,42,0,238.35907,0.158505914,0.136408587,41.39529916,0.127366662,GPU-1fdce80d-b1ac-d651-6449-82e28948b1ff
1141,resnet,0,c197,42,1,238.35907,0.150932834,0.136388032,41.47901619,0.129135836,GPU-e5de72d6-7749-c28e-d3e5-af585c8f6213
1142,resnet,0,c197,42,2,238.35907,0.171616115,0.138353631,41.30353908,0.129533956,GPU-0f931387-8fa1-22c2-4fec-0c39738f3743
1143,resnet,0,c197,42,3,238.35907,0.170827019,0.138779156,41.30985495,0.130149696,GPU-38eb2c79-832a-3b04-28ec-5a4382b19797
1144,resnet,3,c199,72,0,185.801894,0.137954879,0.136035035,7.519586633,0.129986239,GPU-b4bfcb5d-f7bb-0d5a-8e0f-5faaad3a4266
1145,resnet,3,c199,72,1,185.801894,0.135076672,0.133575553,7.58600762,0.129021037,GPU-6c19723f-afac-9c38-aa6d-86a72934cd77
1146,resnet,3,c199,72,2,185.801894,0.138056203,0.136195254,7.395509969,0.130210953,GPU-bc082ea2-b008-30a1-e1e7-8edf844b8dc7
1147,resnet,3,c199,72,3,185.801894,0.136751853,0.135398156,7.54260496,0.129199062,GPU-b54154a6-32cb-1de0-9f49-11a273dba29a
1148,resnet,4,c197,12,0,185.992084,0.137069761,0.135705195,7.266794676,0.129751409,GPU-f3d748fb-ef4e-b1f9-b8cc-9b62b4e2378f
1149,resnet,4,c197,12,1,185.992084,0.136233061,0.134874211,7.519379412,0.129799263,GPU-cc6dcb89-d634-cd94-5550-73efe43f27ac
1150,resnet,4,c197,12,2,185.992084,0.137685895,0.136086291,7.249686016,0.128460811,GPU-7ceef91a-0a0f-ed52-35a7-ae98a94b40f4
1151,resnet,4,c197,12,3,185.992084,0.136501377,0.13493419,7.372811414,0.129459466,GPU-5c564804-8e62-4fae-45a7-054f047fc695
1152,resnet,2,c198,62,0,189.160769,0.139931362,0.137054127,7.730437089,0.132293359,GPU-cd346956-200e-9fb9-d7a9-dfde0b6cb8ee
1153,resnet,2,c198,62,1,189.160769,0.13597336,0.134404213,7.581493351,0.128495831,GPU-d5368684-33cf-978b-0f0a-d6b452a772ec
1154,resnet,2,c198,62,2,189.160769,0.143082091,0.140715205,7.503249482,0.131998504,GPU-0fe332da-c43e-93a9-a8ea-e08f6c92e807
1155,resnet,2,c198,62,3,189.160769,0.142716442,0.140501449,7.736951272,0.132326767,GPU-79ff28a8-e91f-59e8-31fc-f54fefb4b86f
1156,resnet,1,c198,82,0,185.977783,0.136452587,0.134801613,7.523557438,0.128848283,GPU-7519be0c-5784-c7dd-dbee-0c4638887f8b
1157,resnet,1,c198,82,1,185.977783,0.137221368,0.135075449,7.620215097,0.129519471,GPU-b3549ea2-9930-bd5c-28a5-26323cf45f8f
1158,resnet,1,c198,82,2,185.977783,0.135737348,0.133911083,7.259582586,0.128951886,GPU-89987d48-2ba6-53a0-c671-c37aad71512b
1159,resnet,1,c198,82,3,185.977783,0.134698505,0.133183277,7.596825185,0.128258495,GPU-0b480f4c-5a8d-e70b-8cfd-9eeeeea51758
1160,resnet,1,c198,81,0,188.672641,0.139035006,0.138223942,7.370079049,0.12956679,GPU-be7cb6ee-2990-bac3-7f13-2a070c109c3b
1161,resnet,1,c198,81,1,188.672641,0.140085793,0.138701389,7.619634276,0.130247402,GPU-765a0d05-f6b3-feb7-184e-7b8071909539
1162,resnet,1,c198,81,2,188.672641,0.138249829,0.137863483,7.337531691,0.129003308,GPU-98fc0c16-5dbe-a189-8509-c8655d7c7c15
1163,resnet,1,c198,81,3,188.672641,0.138903595,0.138132508,7.550899222,0.128638255,GPU-895ed595-0194-b533-fad7-66d21d3b5982
1164,resnet,4,c198,101,0,190.325216,0.137052135,0.135458817,10.85800037,0.129331556,GPU-33c24d68-8734-d4da-c775-4a201cad9aa5
1165,resnet,4,c198,101,1,190.325216,0.136123356,0.134273265,11.15737764,0.128851151,GPU-4b51c235-cfb1-a2b8-c3a2-1c34a0d8cd66
1166,resnet,4,c198,101,2,190.325216,0.137013402,0.135997057,10.95018832,0.129819656,GPU-50d47302-384d-41ec-7360-05758508950c
1167,resnet,4,c198,101,3,190.325216,0.13706783,0.135801502,10.77067506,0.129206421,GPU-25b05cf8-e375-3e64-4d3c-da3563b568d8
1168,resnet,3,c199,22,0,185.920513,0.137333611,0.136280762,7.341010258,0.130373431,GPU-d018a0a9-7076-7c16-67b7-a69772554c0b
1169,resnet,3,c199,22,1,185.920513,0.136978608,0.135376339,7.391895056,0.130616614,GPU-c0b12dd5-53c3-3c57-c3c3-d1eacf1cd2e4
1170,resnet,3,c199,22,2,185.920513,0.134771733,0.133247443,7.396373658,0.12904719,GPU-273d7bd1-76ca-c36e-3b5f-b6a3acfaec91
1171,resnet,3,c199,22,3,185.920513,0.136512253,0.134754283,7.593447265,0.129844466,GPU-884929c9-b02c-10ae-94b8-c21abc0c04ca
1172,resnet,1,c197,82,0,186.788354,0.136001943,0.134799716,7.382905749,0.128512067,GPU-352c6a6a-c453-870b-ed58-f85419f4ed96
1173,resnet,1,c197,82,1,186.788354,0.135461363,0.1340122,7.54537647,0.127389204,GPU-80a9eb22-f191-0258-0928-1e6e2f68e25f
1174,resnet,1,c197,82,2,186.788354,0.135847562,0.134642188,7.506469127,0.127863328,GPU-a1b245cd-418c-e668-f727-832c29d8c35e
1175,resnet,1,c197,82,3,186.788354,0.137711868,0.136374014,7.465840245,0.129223037,GPU-c670953f-2c4d-e864-d621-a7e832aa6e89
1176,resnet,0,c196,62,0,248.365846,0.236600007,0.134800384,10.09319978,0.125060797,GPU-b5bfd8f4-1af1-1d42-7e61-4418fb73e9b5
1177,resnet,0,c196,62,1,248.365846,0.246832178,0.139817481,9.880642674,0.125760257,GPU-4cae3e04-8317-7130-c33d-f596fe441d34
1178,resnet,0,c196,62,2,248.365846,0.251513279,0.134952883,9.831862317,0.12562438,GPU-9f233605-62c7-c998-3c19-8051b138d7a8
1179,resnet,0,c196,62,3,248.365846,0.161523747,0.132781471,10.37725868,0.125669297,GPU-9e51dd33-ce17-5832-e3f3-257032c14eee
1180,resnet,0,c196,51,0,240.564545,0.145005779,0.133859311,37.57355102,0.126549349,GPU-d2718ada-e13d-a1a2-d81b-4283cac07d1b
1181,resnet,0,c196,51,1,240.564545,0.171921764,0.133876881,37.67268971,0.126681621,GPU-f5092fe4-1eda-aa7e-4bbc-28bf670c51e3
1182,resnet,0,c196,51,2,240.564545,0.174316844,0.136524827,37.6229195,0.126821962,GPU-0ffef0b8-aa38-5d86-b1ad-58fb76838f83
1183,resnet,0,c196,51,3,240.564545,0.184275519,0.141609072,37.9666633,0.129900729,GPU-860904c1-f889-b0fe-8aaf-46b473179477
1184,resnet,1,c198,42,0,185.768606,0.136635066,0.134785736,7.437679582,0.129063888,GPU-8b39353e-133c-96d0-7b5f-4195d9c60bae
1185,resnet,1,c198,42,1,185.768606,0.135163762,0.13352791,7.580105337,0.128025871,GPU-d92be4b5-48ba-f741-8241-215938d18ad8
1186,resnet,1,c198,42,2,185.768606,0.133560494,0.132028634,7.511964525,0.126424872,GPU-24aa1dec-32fe-add8-751e-4ad886e42cd7
1187,resnet,1,c198,42,3,185.768606,0.137042773,0.135410614,7.395936321,0.129289484,GPU-d6a67224-5da4-cd28-eae8-0728f598bfbc
1188,resnet,2,c196,72,0,185.866239,0.136977742,0.134756062,7.484616767,0.129310159,GPU-65990682-bbf8-0818-4109-9a86f0f02e6f
1189,resnet,2,c196,72,1,185.866239,0.134212287,0.132471661,7.373040999,0.127536904,GPU-209c879c-4afb-2e25-5fea-73a69b738ce1
1190,resnet,2,c196,72,2,185.866239,0.137941411,0.135721896,7.343961621,0.130420763,GPU-9d332a8d-6139-d311-794f-341360c0e211
1191,resnet,2,c196,72,3,185.866239,0.137842127,0.135591382,7.609608348,0.129926782,GPU-73b844f9-cfd5-b9de-b344-2f895e84c74d
1192,resnet,3,c197,32,0,185.920835,0.137354748,0.135313732,7.646992871,0.129108279,GPU-aece59c8-5cdd-88ae-f4af-343bbd7039c6
1193,resnet,3,c197,32,1,185.920835,0.137031014,0.13472916,7.933204322,0.129271507,GPU-a6019a64-6c55-7009-522f-75c009fcc35b
1194,resnet,3,c197,32,2,185.920835,0.135544706,0.133833083,7.677130871,0.128199827,GPU-ce23372d-9b91-fa22-4b6a-efdf50dc605f
1195,resnet,3,c197,32,3,185.920835,0.136091285,0.134322107,7.725281108,0.128187775,GPU-084d924d-e1ef-c343-8b49-5c9fd4d1471e
1196,resnet,2,c197,61,0,186.459649,0.136828241,0.135622425,7.764891549,0.128905557,GPU-ee8d6575-04ef-d96a-7049-9a792b589fd4
1197,resnet,2,c197,61,1,186.459649,0.136782959,0.135520508,7.852457604,0.130167038,GPU-e3882ba0-d81b-7e06-0f61-e6b6899673ca
1198,resnet,2,c197,61,2,186.459649,0.137472763,0.136111287,7.677927165,0.129634011,GPU-01b31d42-2339-500c-e226-c152144e6af3
1199,resnet,2,c197,61,3,186.459649,0.137492213,0.136197516,7.639130554,0.129599121,GPU-e0929bd0-34e9-53c6-4d22-f0f1c0daa3ef
1200,resnet,4,c199,12,0,185.989437,0.13738664,0.136325981,7.163408332,0.129614367,GPU-34b99a2e-8dad-828c-2378-4e6ba69fea92
1201,resnet,4,c199,12,1,185.989437,0.137380217,0.136057364,7.488728771,0.129578467,GPU-d12201c4-69ff-dc42-0f17-ab706f5d15a4
1202,resnet,4,c199,12,2,185.989437,0.136930878,0.13598586,7.231715593,0.129364373,GPU-e4affe09-bd00-a695-4ea1-05b82723b085
1203,resnet,4,c199,12,3,185.989437,0.137859682,0.136280118,7.414363492,0.130007204,GPU-395c16d1-f21b-a32f-775d-55f987207a84
1204,resnet,4,c196,41,0,186.37591,0.136995044,0.135477303,7.744157237,0.128395449,GPU-75c0fcde-593b-1c25-f8c6-fdbc09fd9dd0
1205,resnet,4,c196,41,1,186.37591,0.137384516,0.135347914,7.735003344,0.129128097,GPU-16e6432f-1aa7-bb38-128b-35cc7e999a17
1206,resnet,4,c196,41,2,186.37591,0.136800108,0.135069175,7.582252913,0.128266432,GPU-98b6b9d5-d461-aaa4-a908-37cbd8c26331
1207,resnet,4,c196,41,3,186.37591,0.136844647,0.135066431,7.842039238,0.128067515,GPU-e54581d0-d5bf-459c-e5c7-1e67c59d907e
1208,resnet,4,c199,32,0,186.019317,0.135681627,0.134200112,7.362330436,0.129240222,GPU-a0d496ca-6e6c-c03e-72d7-4e922eb03524
1209,resnet,4,c199,32,1,186.019317,0.136996807,0.135051368,7.760276151,0.129368622,GPU-fbf31e80-3a2a-d9d7-b35c-ac2c3d01e527
1210,resnet,4,c199,32,2,186.019317,0.13570074,0.134137316,7.532905735,0.128925167,GPU-a075f73c-0500-a59d-c3aa-f81a8f646866
1211,resnet,4,c199,32,3,186.019317,0.137309945,0.135382458,7.505511886,0.129279658,GPU-9bd67376-b2fd-3b6a-b99e-a3b0fea3bf71
1212,resnet,4,c197,22,0,186.260083,0.138268815,0.136965417,7.405881513,0.129548708,GPU-630b2387-2636-a032-02c3-fc366bd197fa
1213,resnet,4,c197,22,1,186.260083,0.137070438,0.135792794,7.549390541,0.128011433,GPU-7658759d-6299-3da2-ac45-2978dc7da78c
1214,resnet,4,c197,22,2,186.260083,0.138908845,0.137679071,7.476626894,0.127771942,GPU-bfed631d-88cd-503d-b692-897f026ceffd
1215,resnet,4,c197,22,3,186.260083,0.136303809,0.135102778,7.676203771,0.126666988,GPU-a4660132-f25c-98d9-b4a4-348e6e9f8810
1216,resnet,1,c199,101,0,186.785628,0.13613809,0.134814386,7.310702441,0.128961702,GPU-f9d29720-d192-a337-b70c-88e33f77a449
1217,resnet,1,c199,101,1,186.785628,0.139009877,0.13784049,7.435516977,0.12994455,GPU-3566d686-55d3-7d45-8edf-380002984cd5
1218,resnet,1,c199,101,2,186.785628,0.136389921,0.135320066,7.201228183,0.128852912,GPU-417fc0d8-6d06-9fd8-66cf-ded92981c5a8
1219,resnet,1,c199,101,3,186.785628,0.139092596,0.137281301,7.401040381,0.130723169,GPU-2aad00f6-c880-f072-24b7-e548f74a548b
1220,resnet,4,c197,71,0,185.930931,0.136794743,0.135285239,7.540653898,0.127505279,GPU-54fa87de-4d12-eaaf-c2eb-0966ce44ae82
1221,resnet,4,c197,71,1,185.930931,0.137268137,0.135680484,7.544148576,0.12943657,GPU-d4c4457d-9f9b-fdf7-a509-d5e63934ca43
1222,resnet,4,c197,71,2,185.930931,0.137664754,0.136201598,7.629242304,0.127441534,GPU-ef18abbb-b16e-1103-bd10-113c3a2d7ef9
1223,resnet,4,c197,71,3,185.930931,0.13570268,0.134085894,7.599998535,0.127699985,GPU-c64727f3-6950-b1ee-596e-bd06e4cbbb16
1224,resnet,0,c197,61,0,191.708605,0.140291304,0.137472239,12.28698737,0.125487797,GPU-ee8d6575-04ef-d96a-7049-9a792b589fd4
1225,resnet,0,c197,61,1,191.708605,0.140229437,0.136322865,12.23408914,0.125877934,GPU-e3882ba0-d81b-7e06-0f61-e6b6899673ca
1226,resnet,0,c197,61,2,191.708605,0.1399577,0.136744404,12.29693317,0.126479029,GPU-01b31d42-2339-500c-e226-c152144e6af3
1227,resnet,0,c197,61,3,191.708605,0.137787017,0.134803832,12.43073239,0.124566426,GPU-e0929bd0-34e9-53c6-4d22-f0f1c0daa3ef
1228,resnet,0,c197,112,0,246.795892,0.208221002,0.137342415,10.49958802,0.125775442,GPU-c19b42c9-a13b-8c6e-7458-5d29499bbfd5
1229,resnet,0,c197,112,1,246.795892,0.209154603,0.136540941,10.32040582,0.124970197,GPU-f500da1f-94e0-e012-5333-d9ce75312c3c
1230,resnet,0,c197,112,2,246.795892,0.24974404,0.139580302,10.15501622,0.126235841,GPU-68857950-994f-bd13-ef38-e39f6e412370
1231,resnet,0,c197,112,3,246.795892,0.211408331,0.135385081,10.72445672,0.125332972,GPU-d237dced-269d-1a88-2a3d-35b3aa7a6667
1232,resnet,4,c198,91,0,186.523148,0.136618008,0.135418692,7.72893922,0.128862937,GPU-bb8dace1-f2e6-e7ac-45af-8a1ec14c94df
1233,resnet,4,c198,91,1,186.523148,0.136560371,0.13516471,7.725479366,0.12917152,GPU-b945e99b-f46f-6301-8e9e-9b0745904a44
1234,resnet,4,c198,91,2,186.523148,0.137735389,0.135933965,7.788566534,0.131068728,GPU-6714c080-bb14-aa46-9372-084f31f55acd
1235,resnet,4,c198,91,3,186.523148,0.137679612,0.136864676,7.982418012,0.130471961,GPU-c5ac2b5a-999d-bab8-ae17-ee30e425cbb7
1236,resnet,2,c197,82,0,186.197057,0.137593074,0.136501605,7.320346826,0.129537617,GPU-352c6a6a-c453-870b-ed58-f85419f4ed96
1237,resnet,2,c197,82,1,186.197057,0.136700613,0.134989203,7.477193481,0.1293832,GPU-80a9eb22-f191-0258-0928-1e6e2f68e25f
1238,resnet,2,c197,82,2,186.197057,0.137083846,0.135721215,7.399687821,0.129440512,GPU-a1b245cd-418c-e668-f727-832c29d8c35e
1239,resnet,2,c197,82,3,186.197057,0.13622852,0.134821828,7.388966727,0.128794753,GPU-c670953f-2c4d-e864-d621-a7e832aa6e89
1240,resnet,4,c199,41,0,195.044166,0.138927797,0.138282847,11.43274187,0.128426619,GPU-38fb88f3-6d40-fa84-e966-b9e167d489f2
1241,resnet,4,c199,41,1,195.044166,0.139705579,0.139547686,11.59659345,0.129275921,GPU-47b14c71-9b57-2642-ef58-0dde8f424c66
1242,resnet,4,c199,41,2,195.044166,0.14069523,0.139556951,11.25270735,0.130893029,GPU-a0197938-2068-f7b9-39ab-fa2280eb511a
1243,resnet,4,c199,41,3,195.044166,0.140900614,0.139967328,11.41253407,0.130326999,GPU-0ec25564-93f7-a665-f765-2513965c6768
1244,resnet,1,c197,52,0,186.177104,0.137131786,0.135351084,7.61189163,0.125525265,GPU-2dc89359-41b9-de5c-f0f5-cde6b995528d
1245,resnet,1,c197,52,1,186.177104,0.136873869,0.135328262,7.981029935,0.126498083,GPU-c5f70823-cc61-16ec-33f8-4c51aec4b322
1246,resnet,1,c197,52,2,186.177104,0.136847719,0.135100596,7.757315702,0.126772804,GPU-909ad533-be3d-53c7-971f-c2fb3abe476c
1247,resnet,1,c197,52,3,186.177104,0.138776622,0.137089694,7.748859324,0.126469828,GPU-34bbfc77-1de8-6792-3317-23172e47e70d
1248,resnet,0,c197,111,0,241.996746,0.236174341,0.136004915,11.24187256,0.126427111,GPU-0f460334-4718-2a54-ca4e-bdee896bad5e
1249,resnet,0,c197,111,1,241.996746,0.213892717,0.134760518,11.39154464,0.125155999,GPU-4b9d859c-76d0-4033-7069-77c1023c09c5
1250,resnet,0,c197,111,2,241.996746,0.148911593,0.135831281,11.09473593,0.125758216,GPU-58eadc9b-2e2f-2954-66bd-103a3d4df896
1251,resnet,0,c197,111,3,241.996746,0.23958267,0.136880348,11.19582818,0.125117736,GPU-9552c8f4-21a4-444c-0e24-036d4f2e1fea
1252,resnet,0,c198,72,0,216.147515,0.154841129,0.135966176,25.33527827,0.126807937,GPU-81a6ecfb-9576-094f-4b4c-739cdee8d9b5
1253,resnet,0,c198,72,1,216.147515,0.160501993,0.139403391,25.5392009,0.126697371,GPU-53816c16-823d-8bb6-6edb-c0b8702b194c
1254,resnet,0,c198,72,2,216.147515,0.139733892,0.134964799,25.30854099,0.126960941,GPU-d0080c95-7345-5923-ae97-836069c442bd
1255,resnet,0,c198,72,3,216.147515,0.157365621,0.137620463,25.34661362,0.126954847,GPU-c8089ebe-0415-e477-691d-52275e6d64a5
1256,resnet,3,c196,112,0,215.084012,0.154123515,0.154275392,7.319298539,0.130770855,GPU-d5be5fde-4350-2ad2-553e-1ed632195eb7
1257,resnet,3,c196,112,1,215.084012,0.151534828,0.151744407,7.2067262,0.13141584,GPU-6c7a76cf-3d2d-66fb-5a4c-0f5b2a90c279
1258,resnet,3,c196,112,2,215.084012,0.152711814,0.152825931,7.11295644,0.132727422,GPU-5dc5326b-989c-e8ad-28d6-24ff2af1d1c6
1259,resnet,3,c196,112,3,215.084012,0.153445116,0.154195053,7.351083583,0.130271469,GPU-28bc785d-24b0-f3b2-d63b-0439ccd22df3
1260,resnet,0,c197,81,0,191.000465,0.139742824,0.138104724,10.63976364,0.12618894,GPU-24db6353-9910-8780-3dfe-d56835bd23fa
1261,resnet,0,c197,81,1,191.000465,0.140535013,0.137879214,10.92350255,0.125226271,GPU-8897bbdb-9892-31c2-53e9-4d11dd5ad235
1262,resnet,0,c197,81,2,191.000465,0.13772371,0.133882455,10.742048,0.125032653,GPU-f66719ae-228c-d446-aaf9-e8b6f0ddffd5
1263,resnet,0,c197,81,3,191.000465,0.141526223,0.138181166,10.621535,0.126541922,GPU-5a37a5ad-daef-2766-51c4-333af47cc972
1264,resnet,3,c198,12,0,186.528016,0.135800992,0.134158337,7.304758746,0.127932174,GPU-d72b4ef9-189e-8484-bcf2-5a9dfc7dfb9a
1265,resnet,3,c198,12,1,186.528016,0.134828489,0.13316034,7.535931057,0.128027668,GPU-519f1f60-010a-8272-c9d5-55ea4ed898d0
1266,resnet,3,c198,12,2,186.528016,0.137836673,0.135908738,7.322400457,0.12828766,GPU-e7973b03-d6c5-dad0-053b-5fc14adc5ba3
1267,resnet,3,c198,12,3,186.528016,0.1364161,0.134575369,7.366194436,0.128363242,GPU-650216f5-5261-df99-c863-32751788b254
1268,resnet,3,c197,51,0,185.632483,0.138013485,0.136724516,7.54387744,0.129442015,GPU-e4d78173-285e-8e36-babb-063221493550
1269,resnet,3,c197,51,1,185.632483,0.136024405,0.13494658,7.706498626,0.128777677,GPU-e7140764-128a-08f8-06d2-19d316b4c5e9
1270,resnet,3,c197,51,2,185.632483,0.135428006,0.134220863,7.444124719,0.128198412,GPU-8781868c-f755-7017-4263-ef3e2113b959
1271,resnet,3,c197,51,3,185.632483,0.137287512,0.136079306,7.698385497,0.129835897,GPU-7d54391f-8197-2f8f-759c-bf8e22af7edd
1272,resnet,3,c198,82,0,186.116963,0.137114525,0.136136536,7.318766306,0.129553903,GPU-7519be0c-5784-c7dd-dbee-0c4638887f8b
1273,resnet,3,c198,82,1,186.116963,0.135535723,0.133805877,7.455513794,0.12839125,GPU-b3549ea2-9930-bd5c-28a5-26323cf45f8f
1274,resnet,3,c198,82,2,186.116963,0.135856388,0.134154502,7.425508859,0.12775962,GPU-89987d48-2ba6-53a0-c671-c37aad71512b
1275,resnet,3,c198,82,3,186.116963,0.137679478,0.135790728,7.291949378,0.128584046,GPU-0b480f4c-5a8d-e70b-8cfd-9eeeeea51758
1276,resnet,4,c196,112,0,216.555559,0.1522819,0.15230552,7.608952491,0.131662051,GPU-d5be5fde-4350-2ad2-553e-1ed632195eb7
1277,resnet,4,c196,112,1,216.555559,0.151631237,0.151850707,8.011961892,0.130905588,GPU-6c7a76cf-3d2d-66fb-5a4c-0f5b2a90c279
1278,resnet,4,c196,112,2,216.555559,0.154370698,0.154564291,7.711886844,0.131020763,GPU-5dc5326b-989c-e8ad-28d6-24ff2af1d1c6
1279,resnet,4,c196,112,3,216.555559,0.154647003,0.154549938,7.785312997,0.131314666,GPU-28bc785d-24b0-f3b2-d63b-0439ccd22df3
1280,resnet,0,c198,31,0,241.348813,0.185273828,0.137643697,10.28565501,0.125174706,GPU-6194ad26-be16-ef55-8bee-fc9b89e5fa1b
1281,resnet,0,c198,31,1,241.348813,0.207848108,0.137240819,10.24841627,0.125194588,GPU-b943fa68-5f2b-ac2c-ee4f-e01a2587c433
1282,resnet,0,c198,31,2,241.348813,0.234196421,0.13695308,9.816911821,0.125928341,GPU-6c0e2422-aca2-235c-1470-aad46cb02148
1283,resnet,0,c198,31,3,241.348813,0.222003601,0.135820973,10.32939993,0.12400076,GPU-c5d53d15-34ea-e208-1363-ee1d7e1ce5aa
1284,resnet,2,c198,61,0,185.520009,0.137377881,0.135916829,7.608985237,0.130014247,GPU-1f8ebcb4-5207-ecc5-2b76-211b24994bae
1285,resnet,2,c198,61,1,185.520009,0.137252299,0.13552553,7.70848135,0.129371456,GPU-5febc5f0-1d80-e5b9-0b6d-0eb6cf811dc9
1286,resnet,2,c198,61,2,185.520009,0.135728154,0.133910367,7.3900788,0.128014251,GPU-db9f2ed6-d7e8-3f4d-0d56-be1020980607
1287,resnet,2,c198,61,3,185.520009,0.137585289,0.135625643,7.685480545,0.130162861,GPU-7764d4ed-bb55-9161-44d5-e8ac1441f9dc
1288,resnet,1,c199,41,0,192.255857,0.138579003,0.138025004,7.385398043,0.128719142,GPU-38fb88f3-6d40-fa84-e966-b9e167d489f2
1289,resnet,1,c199,41,1,192.255857,0.141542569,0.140986104,7.698271812,0.129591414,GPU-47b14c71-9b57-2642-ef58-0dde8f424c66
1290,resnet,1,c199,41,2,192.255857,0.140121405,0.139449399,7.479812872,0.129025857,GPU-a0197938-2068-f7b9-39ab-fa2280eb511a
1291,resnet,1,c199,41,3,192.255857,0.139378745,0.138913588,7.629868432,0.127902637,GPU-0ec25564-93f7-a665-f765-2513965c6768
1292,resnet,4,c198,72,0,186.570492,0.137187075,0.135910188,7.479301052,0.129093859,GPU-81a6ecfb-9576-094f-4b4c-739cdee8d9b5
1293,resnet,4,c198,72,1,186.570492,0.136949184,0.136170225,7.58240279,0.129469001,GPU-53816c16-823d-8bb6-6edb-c0b8702b194c
1294,resnet,4,c198,72,2,186.570492,0.136475485,0.135484037,7.553607353,0.128815907,GPU-d0080c95-7345-5923-ae97-836069c442bd
1295,resnet,4,c198,72,3,186.570492,0.137780527,0.136545499,7.70721925,0.129298947,GPU-c8089ebe-0415-e477-691d-52275e6d64a5
1296,resnet,2,c197,21,0,186.237908,0.137081173,0.136071458,7.654395924,0.129548432,GPU-17dc4701-59b1-f773-ca6d-5991156e00a9
1297,resnet,2,c197,21,1,186.237908,0.137019771,0.135570555,7.779387419,0.129147842,GPU-cf3ab66c-6bfd-d46b-d29d-f458613b2722
1298,resnet,2,c197,21,2,186.237908,0.135953784,0.134565673,7.569670806,0.129209459,GPU-d65b1686-64d7-2cdf-908d-e681c39034e0
1299,resnet,2,c197,21,3,186.237908,0.137149481,0.136281354,7.590049454,0.129391536,GPU-8524668e-94b0-2304-7d7c-773c0b566e35
1300,resnet,3,c198,72,0,185.817709,0.1375855,0.136021749,7.39296019,0.129426335,GPU-81a6ecfb-9576-094f-4b4c-739cdee8d9b5
