cabinet,device,model,node,perf_avg,perf,run,uuid
c197,1,pagerank,102,1292811.365,2588208352,3,GPU-1c1160b0-b1cc-82eb-ff12-7db640f38e7f
c198,2,pagerank,72,1293086.689,2588759552,3,GPU-d0080c95-7345-5923-ae97-836069c442bd
c197,0,pagerank,101,1292321.343,2587227328,1,GPU-be442cc8-e87b-3a0e-feec-2950f955c165
c198,3,pagerank,41,1290953.926,2584489760,1,GPU-a03d715d-4024-81ef-a370-dc9d02d1a27b
c196,2,pagerank,61,1290926.45,2584434752,3,GPU-2c9ae92e-83bf-ecd9-6d22-8b050ef07bca
c197,1,pagerank,51,1292479.265,2587543488,0,GPU-e7140764-128a-08f8-06d2-19d316b4c5e9
c196,3,pagerank,41,1291938.062,2586460000,2,GPU-e54581d0-d5bf-459c-e5c7-1e67c59d907e
c198,0,pagerank,81,1291404.723,2585392256,0,GPU-be7cb6ee-2990-bac3-7f13-2a070c109c3b
c198,1,pagerank,111,1292324.811,2587234272,2,GPU-00ccd5ea-1163-8b1b-b814-37f30b32424a
c197,0,pagerank,42,1292403.325,2587391456,0,GPU-1fdce80d-b1ac-d651-6449-82e28948b1ff
c197,3,pagerank,42,1291070.545,2584723232,1,GPU-38eb2c79-832a-3b04-28ec-5a4382b19797
c199,3,pagerank,52,1292759.928,2588105376,0,GPU-4abb0df7-9692-f3c1-38eb-b3a43005a412
c198,1,pagerank,21,1294028.26,2590644576,4,GPU-5586ec8e-9972-13cd-a4c1-dda2ad989dfc
c197,1,pagerank,31,1292248.823,2587082144,0,GPU-8ccafb11-6944-f86c-f851-d82be1e7cc71
c198,2,pagerank,71,1292340.939,2587266560,0,GPU-95ae48ac-4588-2d14-c275-a917d4c19910
c197,0,pagerank,51,1292260.412,2587105344,3,GPU-e4d78173-285e-8e36-babb-063221493550
c199,1,pagerank,41,1292662.106,2587909536,0,GPU-47b14c71-9b57-2642-ef58-0dde8f424c66
c199,0,pagerank,111,1292714.709,2588014848,2,GPU-7860c617-9014-dd6b-3364-340463ffb25b
c196,0,pagerank,61,1292694.282,2587973952,4,GPU-54b0ffff-07a5-0a2d-e650-399d44a93846
c196,1,pagerank,112,1292260.651,2587105824,1,GPU-6c7a76cf-3d2d-66fb-5a4c-0f5b2a90c279
c196,3,pagerank,71,1291970.222,2586524384,1,GPU-5630a182-4df4-d329-d517-411ea9194b0f
c199,3,pagerank,91,1292622.945,2587831136,2,GPU-4ca34e5c-9d4d-7500-1b50-45a9e3632b9c
c196,3,pagerank,102,1292189.171,2586962720,1,GPU-3c7bacce-95d6-45a6-737f-cccf4ec93d09
c197,0,pagerank,52,1292060.196,2586704512,4,GPU-2dc89359-41b9-de5c-f0f5-cde6b995528d
c198,3,pagerank,71,1292551.608,2587688320,2,GPU-f33f0390-bd96-6b4f-4b71-2c83e9051d8d
c198,0,pagerank,51,1292462.434,2587509792,2,GPU-21713f81-a0ce-bb17-03a8-1d6a554964c6
c198,1,pagerank,42,1291616.4,2585816032,0,GPU-d92be4b5-48ba-f741-8241-215938d18ad8
c197,3,pagerank,102,1291827.804,2586239264,3,GPU-3160ab0e-c3f4-2977-7e86-1c1b335963e8
c197,0,pagerank,102,1291713.183,2586009792,4,GPU-e4f10e61-41ee-177d-a493-4c6cdbdd3774
c197,3,pagerank,71,1292392.647,2587370080,0,GPU-c64727f3-6950-b1ee-596e-bd06e4cbbb16
c199,3,pagerank,41,1292863.409,2588312544,4,GPU-0ec25564-93f7-a665-f765-2513965c6768
c199,1,pagerank,32,1291492.428,2585567840,3,GPU-fbf31e80-3a2a-d9d7-b35c-ac2c3d01e527
c199,3,pagerank,22,1292191.824,2586968032,2,GPU-884929c9-b02c-10ae-94b8-c21abc0c04ca
c199,2,pagerank,52,1293043.5,2588673088,3,GPU-a4c2be25-e61d-74a8-cbf6-39af358d6243
c196,0,pagerank,112,1290203.061,2582986528,2,GPU-d5be5fde-4350-2ad2-553e-1ed632195eb7
c197,2,pagerank,101,1292994.206,2588574400,1,GPU-61aee3cb-0d16-46e6-a9d0-f9252aa3c528
c199,1,pagerank,111,1293255.976,2589098464,4,GPU-093cdcea-db82-2f8a-7508-b42a7fbdab69
c197,0,pagerank,92,1290399.616,2583380032,2,GPU-c5992df9-8d3b-c84d-4117-8f4e23515b5b
c196,3,pagerank,52,1292051.708,2586687520,4,GPU-d65bc0c4-1852-1fb8-6ce6-b7345c991d28
c197,2,pagerank,82,1291844.619,2586272928,4,GPU-a1b245cd-418c-e668-f727-832c29d8c35e
c198,3,pagerank,81,1292438.17,2587461216,0,GPU-895ed595-0194-b533-fad7-66d21d3b5982
c198,0,pagerank,71,1292154.422,2586893152,2,GPU-e766b213-7de5-c977-45b0-deecb351612a
c196,0,pagerank,111,1293308.771,2589204160,1,GPU-ed649eb4-e3a2-d251-d3d7-0c1cd9c53e67
c199,0,pagerank,41,1292730.182,2588045824,0,GPU-38fb88f3-6d40-fa84-e966-b9e167d489f2
c197,1,pagerank,41,1291684.651,2585952672,0,GPU-1c2a30dc-75a3-492e-b4b1-c0ba395c01ca
c198,0,pagerank,41,1291344.144,2585270976,2,GPU-af0701a0-ee55-62f4-1e37-f07b74cd0924
c198,1,pagerank,32,1291851.269,2586286240,2,GPU-6b5cf8f8-6b14-6d6e-7188-62a49ef73d49
c198,3,pagerank,82,1292469.467,2587523872,1,GPU-0b480f4c-5a8d-e70b-8cfd-9eeeeea51758
c196,1,pagerank,42,1292839.065,2588263808,4,GPU-73ea3093-4f70-104d-ac0c-53398037296b
c197,3,pagerank,102,1291680.735,2585944832,1,GPU-3160ab0e-c3f4-2977-7e86-1c1b335963e8
c199,0,pagerank,51,1289810.989,2582201600,2,GPU-22307102-b01c-f796-80aa-d85d42354fe0
c196,0,pagerank,101,1291504.48,2585591968,3,GPU-c2637539-f16d-f47f-49f1-3f4c5de5e174
c198,1,pagerank,42,1291862.474,2586308672,4,GPU-d92be4b5-48ba-f741-8241-215938d18ad8
c198,3,pagerank,82,1292461.906,2587508736,3,GPU-0b480f4c-5a8d-e70b-8cfd-9eeeeea51758
c199,3,pagerank,12,1292306.11,2587196832,3,GPU-395c16d1-f21b-a32f-775d-55f987207a84
c197,0,pagerank,41,1293496.024,2589579040,0,GPU-0f568672-a360-4531-9c67-3dfc52f8dcba
c199,3,pagerank,41,1292446.961,2587478816,1,GPU-0ec25564-93f7-a665-f765-2513965c6768
c199,1,pagerank,82,1292306.893,2587198400,2,GPU-8cec729c-3585-ea83-d745-73d3fce8bd7c
c197,2,pagerank,91,1291982.785,2586549536,2,GPU-9d1494f3-7b1d-4a90-f7df-4e991dfdc586
c199,2,pagerank,101,1290918.058,2584417952,4,GPU-417fc0d8-6d06-9fd8-66cf-ded92981c5a8
c198,3,pagerank,42,1290292.795,2583166176,0,GPU-d6a67224-5da4-cd28-eae8-0728f598bfbc
c197,1,pagerank,41,1292767.552,2588120640,1,GPU-1c2a30dc-75a3-492e-b4b1-c0ba395c01ca
c197,0,pagerank,61,1292397.267,2587379328,3,GPU-ee8d6575-04ef-d96a-7049-9a792b589fd4
c198,1,pagerank,32,1293277.251,2589141056,4,GPU-6b5cf8f8-6b14-6d6e-7188-62a49ef73d49
c196,3,pagerank,71,1291854.945,2586293600,0,GPU-5630a182-4df4-d329-d517-411ea9194b0f
c198,2,pagerank,71,1292151.88,2586888064,2,GPU-95ae48ac-4588-2d14-c275-a917d4c19910
c197,3,pagerank,51,1292058.006,2586700128,4,GPU-7d54391f-8197-2f8f-759c-bf8e22af7edd
c199,1,pagerank,61,1292348.212,2587281120,4,GPU-186adbd6-869d-a96b-e984-bb1b5a453d30
c198,0,pagerank,52,1291537.806,2585658688,2,GPU-96f59ca5-6bd9-005a-9202-1b312e9d2047
c198,1,pagerank,91,1292043.477,2586671040,1,GPU-b945e99b-f46f-6301-8e9e-9b0745904a44
c198,2,pagerank,32,1292872.056,2588329856,0,GPU-5f8e0d0a-46bb-ab00-d3a4-9ab6b4f42b20
c199,3,pagerank,62,1291399.992,2585382784,1,GPU-27a9d007-e385-5a7a-3933-8818ddfedd56
c198,0,pagerank,81,1291472.719,2585528384,3,GPU-be7cb6ee-2990-bac3-7f13-2a070c109c3b
c198,2,pagerank,101,1289757.267,2582094048,0,GPU-50d47302-384d-41ec-7360-05758508950c
c197,0,pagerank,91,1291354.23,2585291168,2,GPU-c00318b5-9bf9-dfd7-3c9a-85765db079fb
c198,3,pagerank,111,1292227.772,2587040000,1,GPU-4377a22b-6292-e4ec-1def-d69a59432086
c198,2,pagerank,101,1291255.209,2585092928,4,GPU-50d47302-384d-41ec-7360-05758508950c
c198,0,pagerank,22,1293250.494,2589087488,2,GPU-e2e63fed-8e11-55be-4b92-876abe3dda0e
c197,1,pagerank,51,1292209.79,2587004000,2,GPU-e7140764-128a-08f8-06d2-19d316b4c5e9
c199,1,pagerank,22,1292523.572,2587632192,4,GPU-c0b12dd5-53c3-3c57-c3c3-d1eacf1cd2e4
c198,3,pagerank,101,1291791.249,2586166080,3,GPU-25b05cf8-e375-3e64-4d3c-da3563b568d8
c198,0,pagerank,21,1292388.236,2587361248,4,GPU-0f4b2b1e-8297-a5c6-d9f9-1c2635c4cc92
c197,2,pagerank,72,1292362.134,2587308992,2,GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef
c199,0,pagerank,121,1292581.179,2587747520,0,GPU-911fdcc6-b507-28e7-2529-7ce2ee4b7e70
c197,3,pagerank,92,1293442.637,2589472160,4,GPU-e289b4a9-b821-519b-4474-24560d64ceae
c199,0,pagerank,101,1292121.415,2586827072,4,GPU-f9d29720-d192-a337-b70c-88e33f77a449
c198,0,pagerank,22,1293096.264,2588778720,4,GPU-e2e63fed-8e11-55be-4b92-876abe3dda0e
c197,1,pagerank,82,1291410.382,2585403584,3,GPU-80a9eb22-f191-0258-0928-1e6e2f68e25f
c197,0,pagerank,71,1292557.075,2587699264,3,GPU-54fa87de-4d12-eaaf-c2eb-0966ce44ae82
c199,0,pagerank,22,1292608.911,2587803040,4,GPU-d018a0a9-7076-7c16-67b7-a69772554c0b
c199,3,pagerank,121,1291565.267,2585713664,0,GPU-f8ced0f1-cadb-f242-09b5-eaaf201a8767
c196,2,pagerank,102,1291988.971,2586561920,3,GPU-785e5384-b9db-5ffb-159c-bf337727844d
c197,0,pagerank,31,1291516.356,2585615744,1,GPU-71bcc6c0-1e24-2bda-31ec-d6ff86f0ff88
c199,2,pagerank,111,1293092.555,2588771296,3,GPU-2c2f4b40-f274-9088-55a0-76fe1844dc46
c199,1,pagerank,111,1292585.638,2587756448,0,GPU-093cdcea-db82-2f8a-7508-b42a7fbdab69
c198,2,pagerank,102,1291508.587,2585600192,1,GPU-f3fd777c-9fd7-9be8-de9b-795a8a27102b
c199,1,pagerank,52,1292841.463,2588268608,3,GPU-c02a58d6-397f-fa2d-9d52-e21f20e5f877
c196,1,pagerank,42,1292868.124,2588321984,0,GPU-73ea3093-4f70-104d-ac0c-53398037296b
c196,2,pagerank,112,1291361.838,2585306400,2,GPU-5dc5326b-989c-e8ad-28d6-24ff2af1d1c6
c196,2,pagerank,111,1293396.284,2589379360,4,GPU-98329a94-3d69-3633-1464-caaa5d7eb597
c196,0,pagerank,101,1290923.988,2584429824,0,GPU-c2637539-f16d-f47f-49f1-3f4c5de5e174
c197,2,pagerank,32,1291912.392,2586408608,0,GPU-ce23372d-9b91-fa22-4b6a-efdf50dc605f
c199,3,pagerank,32,1292247.225,2587078944,4,GPU-9bd67376-b2fd-3b6a-b99e-a3b0fea3bf71
c197,3,pagerank,71,1292275.277,2587135104,2,GPU-c64727f3-6950-b1ee-596e-bd06e4cbbb16
c196,1,pagerank,102,1291868.276,2586320288,1,GPU-8cf8b7e3-1dbb-79cc-ff49-06458b355977
c198,1,pagerank,41,1291330.717,2585244096,1,GPU-41e127b9-0b0e-32e9-5b6b-d83fe8af11ed
c199,0,pagerank,52,1292559.425,2587703968,4,GPU-9cfd3bc9-ec4c-cce3-8d2a-f00dadc39c15
c198,0,pagerank,52,1291846.026,2586275744,1,GPU-96f59ca5-6bd9-005a-9202-1b312e9d2047
c198,1,pagerank,112,1292928.895,2588443648,0,GPU-eef1e8ed-89b3-346d-490c-73acc1abb571
c197,1,pagerank,61,1292306.334,2587197280,0,GPU-e3882ba0-d81b-7e06-0f61-e6b6899673ca
c197,1,pagerank,72,1292443.173,2587471232,2,GPU-52f8161b-43d3-827b-2684-80b609bc8ec6
c199,3,pagerank,91,1292166.921,2586918176,3,GPU-4ca34e5c-9d4d-7500-1b50-45a9e3632b9c
c196,3,pagerank,71,1291991.912,2586567808,3,GPU-5630a182-4df4-d329-d517-411ea9194b0f
c198,2,pagerank,52,1291111.784,2584805792,1,GPU-5ec42052-a823-22df-2360-7446ff0c18c5
c197,0,pagerank,61,1292508.771,2587602560,2,GPU-ee8d6575-04ef-d96a-7049-9a792b589fd4
c196,3,pagerank,112,1292484.06,2587553088,3,GPU-28bc785d-24b0-f3b2-d63b-0439ccd22df3
c199,1,pagerank,62,1291650.941,2585885184,4,GPU-c41b5497-6287-2cdf-64c0-3dd6a936851a
c196,2,pagerank,52,1292057.702,2586699520,1,GPU-246048be-a3a5-d67a-03ff-edeb54be1914
c197,1,pagerank,71,1292027.604,2586639264,2,GPU-d4c4457d-9f9b-fdf7-a509-d5e63934ca43
c197,3,pagerank,72,1292049.566,2586683232,3,GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e
c199,2,pagerank,41,1293089.966,2588766112,1,GPU-a0197938-2068-f7b9-39ab-fa2280eb511a
c197,2,pagerank,52,1293127.72,2588841696,3,GPU-909ad533-be3d-53c7-971f-c2fb3abe476c
c199,0,pagerank,22,1292428.388,2587441632,3,GPU-d018a0a9-7076-7c16-67b7-a69772554c0b
c197,2,pagerank,91,1292679.912,2587945184,4,GPU-9d1494f3-7b1d-4a90-f7df-4e991dfdc586
c199,0,pagerank,62,1292941.538,2588468960,2,GPU-d9b2c0cc-1c52-9529-73e9-c564f3a98199
c198,0,pagerank,61,1292793.239,2588172064,4,GPU-1f8ebcb4-5207-ecc5-2b76-211b24994bae
c197,0,pagerank,91,1292527.041,2587639136,0,GPU-c00318b5-9bf9-dfd7-3c9a-85765db079fb
c199,2,pagerank,41,1292810.805,2588207232,2,GPU-a0197938-2068-f7b9-39ab-fa2280eb511a
c198,1,pagerank,101,1293178.294,2588942944,3,GPU-4b51c235-cfb1-a2b8-c3a2-1c34a0d8cd66
c196,1,pagerank,102,1291238.17,2585058816,4,GPU-8cf8b7e3-1dbb-79cc-ff49-06458b355977
c197,1,pagerank,42,1292878.769,2588343296,3,GPU-e5de72d6-7749-c28e-d3e5-af585c8f6213
c198,1,pagerank,21,1293241.175,2589068832,2,GPU-5586ec8e-9972-13cd-a4c1-dda2ad989dfc
c198,1,pagerank,21,1293360.192,2589307104,3,GPU-5586ec8e-9972-13cd-a4c1-dda2ad989dfc
c199,1,pagerank,121,1292428.963,2587442784,2,GPU-7493e320-fbe1-9eca-6072-900e91843303
c198,1,pagerank,72,1292896.432,2588378656,1,GPU-53816c16-823d-8bb6-6edb-c0b8702b194c
c199,2,pagerank,101,1292094.689,2586773568,0,GPU-417fc0d8-6d06-9fd8-66cf-ded92981c5a8
c197,0,pagerank,101,1292921.127,2588428096,3,GPU-be442cc8-e87b-3a0e-feec-2950f955c165
c199,2,pagerank,82,1292300.484,2587185568,1,GPU-1ef07914-4a8e-5061-c2dc-6fb6bce85409
c196,1,pagerank,61,1292587.285,2587759744,4,GPU-ad589572-d282-3117-43f1-f6015fbb2e74
c196,1,pagerank,41,1292116.635,2586817504,3,GPU-16e6432f-1aa7-bb38-128b-35cc7e999a17
c197,3,pagerank,91,1291392.527,2585367840,1,GPU-0c3f0f5d-d0cb-9cf2-1bae-4fc3257685c1
c199,0,pagerank,51,1292980.396,2588546752,4,GPU-22307102-b01c-f796-80aa-d85d42354fe0
c197,0,pagerank,32,1291974.921,2586533792,0,GPU-aece59c8-5cdd-88ae-f4af-343bbd7039c6
c198,1,pagerank,61,1292746.741,2588078976,2,GPU-5febc5f0-1d80-e5b9-0b6d-0eb6cf811dc9
c199,2,pagerank,62,1290314.086,2583208800,0,GPU-ac0ae492-caa6-f1b7-7df4-b355b8117482
c197,3,pagerank,72,1292226.366,2587037184,1,GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e
c198,3,pagerank,51,1292583.608,2587752384,0,GPU-eeffef8a-c5b5-54ca-5c89-74cc4d0fcb7f
c199,2,pagerank,12,1292764.052,2588113632,3,GPU-e4affe09-bd00-a695-4ea1-05b82723b085
c197,1,pagerank,102,1292993.614,2588573216,1,GPU-1c1160b0-b1cc-82eb-ff12-7db640f38e7f
c197,0,pagerank,32,1290067.085,2582714304,4,GPU-aece59c8-5cdd-88ae-f4af-343bbd7039c6
c196,3,pagerank,102,1291323.908,2585230464,3,GPU-3c7bacce-95d6-45a6-737f-cccf4ec93d09
c198,0,pagerank,41,1291287.8,2585158176,0,GPU-af0701a0-ee55-62f4-1e37-f07b74cd0924
c198,2,pagerank,72,1293047.576,2588681248,2,GPU-d0080c95-7345-5923-ae97-836069c442bd
c198,1,pagerank,82,1292449.566,2587484032,1,GPU-b3549ea2-9930-bd5c-28a5-26323cf45f8f
c198,2,pagerank,101,1291122.685,2584827616,1,GPU-50d47302-384d-41ec-7360-05758508950c
c196,0,pagerank,51,1292290.414,2587165408,2,GPU-d2718ada-e13d-a1a2-d81b-4283cac07d1b
c198,2,pagerank,62,1293030.825,2588647712,2,GPU-0fe332da-c43e-93a9-a8ea-e08f6c92e807
c199,0,pagerank,22,1292469.61,2587524160,0,GPU-d018a0a9-7076-7c16-67b7-a69772554c0b
c197,3,pagerank,32,1291643.732,2585870752,1,GPU-084d924d-e1ef-c343-8b49-5c9fd4d1471e
c198,1,pagerank,52,1292095.137,2586774464,3,GPU-db5a76fe-5dc0-abd1-5aae-9b2a0c6d5b67
c196,0,pagerank,111,1292861.65,2588309024,2,GPU-ed649eb4-e3a2-d251-d3d7-0c1cd9c53e67
c198,0,pagerank,111,1292372.044,2587328832,4,GPU-e203069a-77a3-598c-10f7-d29aa953e8ad
c198,3,pagerank,51,1292563.5,2587712128,4,GPU-eeffef8a-c5b5-54ca-5c89-74cc4d0fcb7f
c199,2,pagerank,22,1292467.74,2587520416,1,GPU-273d7bd1-76ca-c36e-3b5f-b6a3acfaec91
c198,0,pagerank,62,1293448.935,2589484768,3,GPU-cd346956-200e-9fb9-d7a9-dfde0b6cb8ee
c199,3,pagerank,62,1289449.015,2581476928,4,GPU-27a9d007-e385-5a7a-3933-8818ddfedd56
c196,0,pagerank,72,1292186.661,2586957696,2,GPU-65990682-bbf8-0818-4109-9a86f0f02e6f
c198,3,pagerank,62,1291868.915,2586321568,3,GPU-79ff28a8-e91f-59e8-31fc-f54fefb4b86f
c197,1,pagerank,42,1290516.987,2583615008,2,GPU-e5de72d6-7749-c28e-d3e5-af585c8f6213
c196,2,pagerank,72,1292791.528,2588168640,3,GPU-9d332a8d-6139-d311-794f-341360c0e211
c196,2,pagerank,101,1291638.569,2585860416,2,GPU-59888e95-002d-ca96-882f-16208da56b2a
c198,1,pagerank,91,1292331.892,2587248448,4,GPU-b945e99b-f46f-6301-8e9e-9b0745904a44
c198,1,pagerank,52,1291566.561,2585716256,4,GPU-db5a76fe-5dc0-abd1-5aae-9b2a0c6d5b67
c199,3,pagerank,41,1292886.154,2588358080,3,GPU-0ec25564-93f7-a665-f765-2513965c6768
c196,2,pagerank,51,1292239.201,2587062880,4,GPU-0ffef0b8-aa38-5d86-b1ad-58fb76838f83
c197,0,pagerank,91,1292373.243,2587331232,3,GPU-c00318b5-9bf9-dfd7-3c9a-85765db079fb
c196,3,pagerank,61,1293039.249,2588664576,2,GPU-978d8076-7a5d-09c7-45b9-3359da7b9ce9
c198,1,pagerank,32,1291737.542,2586058560,3,GPU-6b5cf8f8-6b14-6d6e-7188-62a49ef73d49
c196,2,pagerank,112,1291826.238,2586236128,0,GPU-5dc5326b-989c-e8ad-28d6-24ff2af1d1c6
c199,2,pagerank,72,1292289.295,2587163168,1,GPU-bc082ea2-b008-30a1-e1e7-8edf844b8dc7
c196,1,pagerank,111,1292335.76,2587256192,4,GPU-b84e9160-a738-1255-fcdd-6d461313945d
c196,0,pagerank,51,1292232.759,2587049984,1,GPU-d2718ada-e13d-a1a2-d81b-4283cac07d1b
c198,3,pagerank,111,1291890.637,2586365056,4,GPU-4377a22b-6292-e4ec-1def-d69a59432086
c197,2,pagerank,92,1292796.18,2588177952,1,GPU-28c301cb-dc08-2d35-dde8-9af7a74841b4
c199,0,pagerank,52,1293042.398,2588670880,2,GPU-9cfd3bc9-ec4c-cce3-8d2a-f00dadc39c15
c197,1,pagerank,31,1292201.75,2586987904,4,GPU-8ccafb11-6944-f86c-f851-d82be1e7cc71
c198,0,pagerank,42,1289320.791,2581220224,3,GPU-8b39353e-133c-96d0-7b5f-4195d9c60bae
c199,1,pagerank,112,1291477.658,2585538272,1,GPU-6defb7e1-ec8a-762f-09bb-19c9dfed1fa7
c199,1,pagerank,12,1292552.615,2587690336,4,GPU-d12201c4-69ff-dc42-0f17-ab706f5d15a4
c196,0,pagerank,41,1291845.738,2586275168,2,GPU-75c0fcde-593b-1c25-f8c6-fdbc09fd9dd0
c199,0,pagerank,91,1291253.147,2585088800,0,GPU-f70e14a5-1a35-f46d-9361-a11c3765c79c
c198,2,pagerank,82,1291249.934,2585082368,4,GPU-89987d48-2ba6-53a0-c671-c37aad71512b
c196,0,pagerank,112,1292302.849,2587190304,1,GPU-d5be5fde-4350-2ad2-553e-1ed632195eb7
c196,2,pagerank,102,1291415.592,2585414016,1,GPU-785e5384-b9db-5ffb-159c-bf337727844d
c196,1,pagerank,112,1292197.467,2586979328,4,GPU-6c7a76cf-3d2d-66fb-5a4c-0f5b2a90c279
c199,1,pagerank,41,1293169.455,2588925248,3,GPU-47b14c71-9b57-2642-ef58-0dde8f424c66
c196,3,pagerank,71,1291811.197,2586206016,4,GPU-5630a182-4df4-d329-d517-411ea9194b0f
c197,3,pagerank,52,1292329.079,2587242816,2,GPU-34bbfc77-1de8-6792-3317-23172e47e70d
c199,3,pagerank,111,1292651.237,2587887776,1,GPU-a87b1a29-8a3b-0ba5-26a5-e6c44aba6dfc
c199,3,pagerank,101,1292164.955,2586914240,3,GPU-2aad00f6-c880-f072-24b7-e548f74a548b
c198,2,pagerank,72,1292886.202,2588358176,4,GPU-d0080c95-7345-5923-ae97-836069c442bd
c196,1,pagerank,102,1291782.729,2586149024,0,GPU-8cf8b7e3-1dbb-79cc-ff49-06458b355977
c197,2,pagerank,102,1291541.722,2585666528,3,GPU-b53ec098-6d54-b1bf-abaa-6fd7e24e77de
c197,2,pagerank,71,1292600.12,2587785440,1,GPU-ef18abbb-b16e-1103-bd10-113c3a2d7ef9
c199,2,pagerank,41,1293351.113,2589288928,3,GPU-a0197938-2068-f7b9-39ab-fa2280eb511a
c198,2,pagerank,91,1291592.807,2585768800,2,GPU-6714c080-bb14-aa46-9372-084f31f55acd
c196,2,pagerank,72,1292682.629,2587950624,2,GPU-9d332a8d-6139-d311-794f-341360c0e211
c198,0,pagerank,42,1291784.024,2586151616,1,GPU-8b39353e-133c-96d0-7b5f-4195d9c60bae
c198,1,pagerank,101,1292656.799,2587898912,4,GPU-4b51c235-cfb1-a2b8-c3a2-1c34a0d8cd66
c199,3,pagerank,41,1293074.621,2588735392,2,GPU-0ec25564-93f7-a665-f765-2513965c6768
c197,3,pagerank,72,1292720.112,2588025664,2,GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e
c197,0,pagerank,81,1291274.47,2585131488,1,GPU-24db6353-9910-8780-3dfe-d56835bd23fa
c196,1,pagerank,112,1291259.253,2585101024,2,GPU-6c7a76cf-3d2d-66fb-5a4c-0f5b2a90c279
c197,3,pagerank,42,1292887.816,2588361408,3,GPU-38eb2c79-832a-3b04-28ec-5a4382b19797
c196,0,pagerank,41,1291990.09,2586564160,1,GPU-75c0fcde-593b-1c25-f8c6-fdbc09fd9dd0
c198,0,pagerank,112,1292173.427,2586931200,1,GPU-8890af4d-ee12-7552-a271-e1e37dafd59d
c196,1,pagerank,51,1291928.695,2586441248,3,GPU-f5092fe4-1eda-aa7e-4bbc-28bf670c51e3
c199,1,pagerank,22,1292593.023,2587771232,2,GPU-c0b12dd5-53c3-3c57-c3c3-d1eacf1cd2e4
c199,1,pagerank,62,1290120.647,2582821536,1,GPU-c41b5497-6287-2cdf-64c0-3dd6a936851a
c199,0,pagerank,111,1292313.814,2587212256,0,GPU-7860c617-9014-dd6b-3364-340463ffb25b
c198,0,pagerank,102,1291392.048,2585366880,2,GPU-636afae8-ff9a-ed5b-bfad-61cf034069d0
c199,2,pagerank,121,1291652.811,2585888928,0,GPU-197b5cd4-19c1-65d7-6cbc-f6a553245cbc
c199,0,pagerank,62,1292136.551,2586857376,0,GPU-d9b2c0cc-1c52-9529-73e9-c564f3a98199
c197,1,pagerank,32,1291687.944,2585959264,4,GPU-a6019a64-6c55-7009-522f-75c009fcc35b
c198,0,pagerank,62,1293060.06,2588706240,2,GPU-cd346956-200e-9fb9-d7a9-dfde0b6cb8ee
c197,0,pagerank,71,1292549.578,2587684256,4,GPU-54fa87de-4d12-eaaf-c2eb-0966ce44ae82
c198,2,pagerank,71,1292173.427,2586931200,1,GPU-95ae48ac-4588-2d14-c275-a917d4c19910
c196,2,pagerank,62,1293545.526,2589678144,1,GPU-9f233605-62c7-c998-3c19-8051b138d7a8
c198,3,pagerank,61,1292589.746,2587764672,3,GPU-7764d4ed-bb55-9161-44d5-e8ac1441f9dc
c197,0,pagerank,31,1291803.924,2586191456,4,GPU-71bcc6c0-1e24-2bda-31ec-d6ff86f0ff88
c198,3,pagerank,61,1292097.487,2586779168,4,GPU-7764d4ed-bb55-9161-44d5-e8ac1441f9dc
c199,1,pagerank,72,1292221.427,2587027296,3,GPU-6c19723f-afac-9c38-aa6d-86a72934cd77
c196,0,pagerank,51,1292740.028,2588065536,4,GPU-d2718ada-e13d-a1a2-d81b-4283cac07d1b
c199,3,pagerank,12,1292388.476,2587361728,1,GPU-395c16d1-f21b-a32f-775d-55f987207a84
c196,3,pagerank,71,1291680.783,2585944928,2,GPU-5630a182-4df4-d329-d517-411ea9194b0f
c197,3,pagerank,92,1293565.331,2589717792,0,GPU-e289b4a9-b821-519b-4474-24560d64ceae
c196,3,pagerank,101,1291935.92,2586455712,3,GPU-3e83fba6-bb0c-5ade-8829-e891e89a389d
c196,3,pagerank,101,1291563.876,2585710880,0,GPU-3e83fba6-bb0c-5ade-8829-e891e89a389d
c198,2,pagerank,61,1292402.078,2587388960,2,GPU-db9f2ed6-d7e8-3f4d-0d56-be1020980607
c198,0,pagerank,52,1292087.992,2586760160,0,GPU-96f59ca5-6bd9-005a-9202-1b312e9d2047
c196,2,pagerank,52,1291983.92,2586551808,0,GPU-246048be-a3a5-d67a-03ff-edeb54be1914
c197,0,pagerank,81,1292099.66,2586783520,3,GPU-24db6353-9910-8780-3dfe-d56835bd23fa
c199,0,pagerank,32,1291660.643,2585904608,0,GPU-a0d496ca-6e6c-c03e-72d7-4e922eb03524
c199,0,pagerank,61,1292236.084,2587056640,0,GPU-3bd60980-a877-b94d-934b-cd3599f8e788
c198,3,pagerank,32,1291593.399,2585769984,4,GPU-43623410-8a47-f44a-5978-f99f91714d4a
c199,0,pagerank,71,1289248.799,2581076096,4,GPU-0d08d63c-f45d-2753-d3b2-e48b8476be85
c199,0,pagerank,41,1292666.326,2587917984,1,GPU-38fb88f3-6d40-fa84-e966-b9e167d489f2
c198,1,pagerank,41,1291332.268,2585247200,2,GPU-41e127b9-0b0e-32e9-5b6b-d83fe8af11ed
