,exp,reps,cabinet,node,device,train_time,mean_iter_dur,perf,max_iter_dur,min_iter_dur,uuid
1260,bert,2,c199,62,0,0,0.179486245,0.17948283,3.308808628,0.176786246,GPU-d9b2c0cc-1c52-9529-73e9-c564f3a98199
1261,bert,2,c199,62,1,0,0.177310099,0.177234326,3.298801231,0.175097961,GPU-c41b5497-6287-2cdf-64c0-3dd6a936851a
1262,bert,2,c199,62,2,0,0.179043757,0.179035436,3.300360368,0.176649476,GPU-ac0ae492-caa6-f1b7-7df4-b355b8117482
1263,bert,2,c199,62,3,0,0.177707781,0.177620835,3.309873741,0.172189914,GPU-27a9d007-e385-5a7a-3933-8818ddfedd56
1264,bert,5,c198,31,0,0,0.179506223,0.179451589,3.332005746,0.176903053,GPU-6194ad26-be16-ef55-8bee-fc9b89e5fa1b
1265,bert,5,c198,31,1,0,0.178820342,0.178765385,3.330911714,0.175486754,GPU-b943fa68-5f2b-ac2c-ee4f-e01a2587c433
1266,bert,5,c198,31,2,0,0.178392976,0.178428801,3.327410758,0.1721905,GPU-6c0e2422-aca2-235c-1470-aad46cb02148
1267,bert,5,c198,31,3,0,0.178476638,0.178468983,3.330037513,0.175920519,GPU-c5d53d15-34ea-e208-1363-ee1d7e1ce5aa
1268,bert,1,c196,62,0,0,0.179770709,0.179777008,3.356852825,0.176235541,GPU-b5bfd8f4-1af1-1d42-7e61-4418fb73e9b5
1269,bert,1,c196,62,1,0,0.177864375,0.177708742,3.369382814,0.17475685,GPU-4cae3e04-8317-7130-c33d-f596fe441d34
1270,bert,1,c196,62,2,0,0.17969866,0.179721468,3.357011233,0.177371546,GPU-9f233605-62c7-c998-3c19-8051b138d7a8
1271,bert,1,c196,62,3,0,0.178662426,0.178698123,3.356782281,0.173493471,GPU-9e51dd33-ce17-5832-e3f3-257032c14eee
1272,bert,0,c198,91,0,0,0.1789715,0.178990285,4.47244409,0.176357612,GPU-bb8dace1-f2e6-e7ac-45af-8a1ec14c94df
1273,bert,0,c198,91,1,0,0.177856559,0.177795726,4.464734289,0.174466327,GPU-b945e99b-f46f-6301-8e9e-9b0745904a44
1274,bert,0,c198,91,2,0,0.179362305,0.179317745,4.438312574,0.173755305,GPU-6714c080-bb14-aa46-9372-084f31f55acd
1275,bert,0,c198,91,3,0,0.177295987,0.177231225,4.483220848,0.171879861,GPU-c5ac2b5a-999d-bab8-ae17-ee30e425cbb7
1276,bert,3,c196,61,0,0,0.178738961,0.178745718,3.165093566,0.175503176,GPU-54b0ffff-07a5-0a2d-e650-399d44a93846
1277,bert,3,c196,61,1,0,0.178576283,0.178558702,3.285703196,0.175078959,GPU-ad589572-d282-3117-43f1-f6015fbb2e74
1278,bert,3,c196,61,2,0,0.178482391,0.17840039,3.284192246,0.174637334,GPU-2c9ae92e-83bf-ecd9-6d22-8b050ef07bca
1279,bert,3,c196,61,3,0,0.178775985,0.178583163,3.185257987,0.173562521,GPU-978d8076-7a5d-09c7-45b9-3359da7b9ce9
1280,bert,1,c197,31,0,0,0.178628893,0.178670128,3.167839383,0.175049502,GPU-71bcc6c0-1e24-2bda-31ec-d6ff86f0ff88
1281,bert,1,c197,31,1,0,0.178260633,0.178302613,3.253015976,0.175629646,GPU-8ccafb11-6944-f86c-f851-d82be1e7cc71
1282,bert,1,c197,31,2,0,0.178960819,0.178956011,3.16952097,0.174362975,GPU-b47e4552-d7fc-14f6-b97b-bdc63b5c4b54
1283,bert,1,c197,31,3,0,0.179156054,0.179130508,3.212577053,0.176570905,GPU-2ffa8a10-936f-ed1a-f897-8c69ebb26391
1284,bert,4,c198,31,0,0,0.179371301,0.179358492,3.353079594,0.176191468,GPU-6194ad26-be16-ef55-8bee-fc9b89e5fa1b
1285,bert,4,c198,31,1,0,0.179224551,0.179157493,3.374850541,0.176257229,GPU-b943fa68-5f2b-ac2c-ee4f-e01a2587c433
1286,bert,4,c198,31,2,0,0.178758705,0.178719247,3.335234844,0.176562638,GPU-6c0e2422-aca2-235c-1470-aad46cb02148
1287,bert,4,c198,31,3,0,0.178404967,0.178348192,3.371299076,0.175706094,GPU-c5d53d15-34ea-e208-1363-ee1d7e1ce5aa
1288,bert,3,c196,102,0,0,0.17957985,0.179521779,3.306213975,0.175606316,GPU-b11d2b95-f951-0140-409e-20aef552a185
1289,bert,3,c196,102,1,0,0.17834367,0.178372217,3.331056102,0.175183518,GPU-8cf8b7e3-1dbb-79cc-ff49-06458b355977
1290,bert,3,c196,102,2,0,0.177937901,0.177913491,3.317433687,0.173229384,GPU-785e5384-b9db-5ffb-159c-bf337727844d
1291,bert,3,c196,102,3,0,0.177321322,0.177226527,3.334191879,0.172241433,GPU-3c7bacce-95d6-45a6-737f-cccf4ec93d09
1292,bert,5,c198,41,0,0,0.180145978,0.180140923,3.377403466,0.176275339,GPU-af0701a0-ee55-62f4-1e37-f07b74cd0924
1293,bert,5,c198,41,1,0,0.178499907,0.178473059,3.34894099,0.171798312,GPU-41e127b9-0b0e-32e9-5b6b-d83fe8af11ed
1294,bert,5,c198,41,2,0,0.179349759,0.179416878,3.361198234,0.171092167,GPU-4abbc4b6-679f-e936-1f4f-2b8b6ed78b82
1295,bert,5,c198,41,3,0,0.177634505,0.177577654,3.374658706,0.175727756,GPU-a03d715d-4024-81ef-a370-dc9d02d1a27b
1296,bert,4,c196,41,0,0,0.178944599,0.178913786,3.357613421,0.175957017,GPU-75c0fcde-593b-1c25-f8c6-fdbc09fd9dd0
1297,bert,4,c196,41,1,0,0.179788413,0.179767548,3.346312853,0.174830082,GPU-16e6432f-1aa7-bb38-128b-35cc7e999a17
1298,bert,4,c196,41,2,0,0.178045225,0.178074154,3.361304807,0.175134169,GPU-98b6b9d5-d461-aaa4-a908-37cbd8c26331
1299,bert,4,c196,41,3,0,0.178354799,0.178371011,3.372997202,0.174267648,GPU-e54581d0-d5bf-459c-e5c7-1e67c59d907e
1300,bert,2,c196,41,0,0,0.17814738,0.178144584,3.337721683,0.175499021,GPU-75c0fcde-593b-1c25-f8c6-fdbc09fd9dd0
1301,bert,2,c196,41,1,0,0.179443628,0.179426714,3.332535691,0.176365243,GPU-16e6432f-1aa7-bb38-128b-35cc7e999a17
1302,bert,2,c196,41,2,0,0.17833198,0.178399897,3.312254709,0.174695987,GPU-98b6b9d5-d461-aaa4-a908-37cbd8c26331
1303,bert,2,c196,41,3,0,0.178745951,0.178771547,3.340432181,0.175741269,GPU-e54581d0-d5bf-459c-e5c7-1e67c59d907e
1304,bert,3,c197,41,0,0,0.17929152,0.179302595,3.371403856,0.172813646,GPU-0f568672-a360-4531-9c67-3dfc52f8dcba
1305,bert,3,c197,41,1,0,0.17787296,0.177932702,3.381611997,0.174278689,GPU-1c2a30dc-75a3-492e-b4b1-c0ba395c01ca
1306,bert,3,c197,41,2,0,0.17854436,0.178482639,3.364661607,0.17125554,GPU-aab2af7e-95a0-216a-36d3-5b76cb972fcf
1307,bert,3,c197,41,3,0,0.178290357,0.178267588,3.377981823,0.175718283,GPU-cfce0c96-3a6e-2f08-2b84-5df518f499b4
1308,bert,1,c196,51,0,0,0.178579681,0.178582319,3.344487893,0.175800977,GPU-d2718ada-e13d-a1a2-d81b-4283cac07d1b
1309,bert,1,c196,51,1,0,0.177986154,0.177997261,3.327593686,0.175682343,GPU-f5092fe4-1eda-aa7e-4bbc-28bf670c51e3
1310,bert,1,c196,51,2,0,0.179366182,0.179286433,3.344278532,0.171997123,GPU-0ffef0b8-aa38-5d86-b1ad-58fb76838f83
1311,bert,1,c196,51,3,0,0.17800256,0.177954294,3.334726142,0.176122106,GPU-860904c1-f889-b0fe-8aaf-46b473179477
1312,bert,3,c198,101,0,0,0.179600175,0.179567264,3.223693103,0.172967843,GPU-33c24d68-8734-d4da-c775-4a201cad9aa5
1313,bert,3,c198,101,1,0,0.179252698,0.179178355,3.216617651,0.174390703,GPU-4b51c235-cfb1-a2b8-c3a2-1c34a0d8cd66
1314,bert,3,c198,101,2,0,0.178854574,0.178844974,3.220022842,0.175315403,GPU-50d47302-384d-41ec-7360-05758508950c
1315,bert,3,c198,101,3,0,0.178233255,0.178214674,3.223122928,0.175378103,GPU-25b05cf8-e375-3e64-4d3c-da3563b568d8
1316,bert,2,c199,61,0,0,0.178693309,0.178521156,3.319633528,0.17572734,GPU-3bd60980-a877-b94d-934b-cd3599f8e788
1317,bert,2,c199,61,1,0,0.178151146,0.178175947,3.327768486,0.175463807,GPU-186adbd6-869d-a96b-e984-bb1b5a453d30
1318,bert,2,c199,61,2,0,0.178573971,0.178528198,3.327441911,0.173152316,GPU-26263a8f-1606-5d87-cf96-4e6b5e535e66
1319,bert,2,c199,61,3,0,0.177868915,0.177906673,3.321541966,0.174232014,GPU-f89cf3cd-acb5-cf90-4ece-8141ca477c65
1320,bert,3,c196,112,0,0,0.178371632,0.17831805,3.289285191,0.172697551,GPU-d5be5fde-4350-2ad2-553e-1ed632195eb7
1321,bert,3,c196,112,1,0,0.179342862,0.179384663,3.286694213,0.174786261,GPU-6c7a76cf-3d2d-66fb-5a4c-0f5b2a90c279
1322,bert,3,c196,112,2,0,0.179364485,0.179336306,3.281967128,0.176390118,GPU-5dc5326b-989c-e8ad-28d6-24ff2af1d1c6
1323,bert,3,c196,112,3,0,0.179380294,0.179439274,3.286246248,0.176898015,GPU-28bc785d-24b0-f3b2-d63b-0439ccd22df3
1324,bert,3,c197,101,0,0,0.179548162,0.179464319,3.375362446,0.173891259,GPU-be442cc8-e87b-3a0e-feec-2950f955c165
1325,bert,3,c197,101,1,0,0.177692274,0.17762002,3.360609779,0.172899862,GPU-690d7372-0ac5-c58c-9691-e5a9c5428eea
1326,bert,3,c197,101,2,0,0.179659521,0.179611256,3.371619137,0.176907695,GPU-61aee3cb-0d16-46e6-a9d0-f9252aa3c528
1327,bert,3,c197,101,3,0,0.178256811,0.178228941,3.371042692,0.175556255,GPU-9aa7e618-e7af-2781-3e37-392aa3999d08
1328,bert,3,c199,121,0,0,0.179780552,0.179872937,3.293664261,0.176922415,GPU-911fdcc6-b507-28e7-2529-7ce2ee4b7e70
1329,bert,3,c199,121,1,0,0.177875079,0.177823991,3.299607764,0.174402918,GPU-7493e320-fbe1-9eca-6072-900e91843303
1330,bert,3,c199,121,2,0,0.178901269,0.178974077,3.301806311,0.172192532,GPU-197b5cd4-19c1-65d7-6cbc-f6a553245cbc
1331,bert,3,c199,121,3,0,0.178666222,0.178756003,3.30199281,0.169041827,GPU-f8ced0f1-cadb-f242-09b5-eaaf201a8767
1332,bert,4,c198,41,0,0,0.179818036,0.179807992,3.375837981,0.176839734,GPU-af0701a0-ee55-62f4-1e37-f07b74cd0924
1333,bert,4,c198,41,1,0,0.178550735,0.178643506,3.37689961,0.176010832,GPU-41e127b9-0b0e-32e9-5b6b-d83fe8af11ed
1334,bert,4,c198,41,2,0,0.178994699,0.17891904,3.372345996,0.175084355,GPU-4abbc4b6-679f-e936-1f4f-2b8b6ed78b82
1335,bert,4,c198,41,3,0,0.177911978,0.177686353,3.382101033,0.175643548,GPU-a03d715d-4024-81ef-a370-dc9d02d1a27b
1336,bert,5,c197,41,0,0,0.179479294,0.179475549,3.25248636,0.174829594,GPU-0f568672-a360-4531-9c67-3dfc52f8dcba
1337,bert,5,c197,41,1,0,0.178103605,0.178107379,3.251575601,0.174530089,GPU-1c2a30dc-75a3-492e-b4b1-c0ba395c01ca
1338,bert,5,c197,41,2,0,0.178567623,0.178585829,3.247458686,0.175986849,GPU-aab2af7e-95a0-216a-36d3-5b76cb972fcf
1339,bert,5,c197,41,3,0,0.178074017,0.178062719,3.213443616,0.175572206,GPU-cfce0c96-3a6e-2f08-2b84-5df518f499b4
1340,bert,5,c198,111,0,0,0.179655121,0.179652038,3.348658931,0.174552676,GPU-e203069a-77a3-598c-10f7-d29aa953e8ad
1341,bert,5,c198,111,1,0,0.178009043,0.178091821,3.338703237,0.169917332,GPU-00ccd5ea-1163-8b1b-b814-37f30b32424a
1342,bert,5,c198,111,2,0,0.178961964,0.17898623,3.342803491,0.176101665,GPU-6dde75ce-71df-7921-797d-f0ccb641f223
1343,bert,5,c198,111,3,0,0.178140224,0.178126152,3.349233774,0.175133149,GPU-4377a22b-6292-e4ec-1def-d69a59432086
1344,bert,2,c197,41,0,0,0.179171319,0.179060571,3.243312597,0.176219004,GPU-0f568672-a360-4531-9c67-3dfc52f8dcba
1345,bert,2,c197,41,1,0,0.177828926,0.177891311,3.237417537,0.175345816,GPU-1c2a30dc-75a3-492e-b4b1-c0ba395c01ca
1346,bert,2,c197,41,2,0,0.177900726,0.177982781,3.218242957,0.174591127,GPU-aab2af7e-95a0-216a-36d3-5b76cb972fcf
1347,bert,2,c197,41,3,0,0.17808607,0.178110256,3.23468604,0.174279273,GPU-cfce0c96-3a6e-2f08-2b84-5df518f499b4
1348,bert,2,c198,31,0,0,0.179324292,0.179348666,3.313408092,0.174100508,GPU-6194ad26-be16-ef55-8bee-fc9b89e5fa1b
1349,bert,2,c198,31,1,0,0.178681544,0.178686769,3.367102698,0.175007066,GPU-b943fa68-5f2b-ac2c-ee4f-e01a2587c433
1350,bert,2,c198,31,2,0,0.179045313,0.17904735,3.340210275,0.17590124,GPU-6c0e2422-aca2-235c-1470-aad46cb02148
1351,bert,2,c198,31,3,0,0.178076511,0.178124487,3.357058474,0.171810052,GPU-c5d53d15-34ea-e208-1363-ee1d7e1ce5aa
1352,bert,4,c199,91,0,0,0.178098917,0.178135305,3.473577538,0.174943174,GPU-f70e14a5-1a35-f46d-9361-a11c3765c79c
1353,bert,4,c199,91,1,0,0.178387269,0.178401933,3.469475136,0.174223356,GPU-0c673ca6-30da-96bc-a28e-5617fcd05148
1354,bert,4,c199,91,2,0,0.179047598,0.178987658,3.478635709,0.176387279,GPU-6226967d-97d4-3012-b664-8c1e068155c7
1355,bert,4,c199,91,3,0,0.17836674,0.178395023,3.482386299,0.173563592,GPU-4ca34e5c-9d4d-7500-1b50-45a9e3632b9c
1356,bert,2,c199,12,0,0,0.179309243,0.179316213,3.453805721,0.172920138,GPU-34b99a2e-8dad-828c-2378-4e6ba69fea92
1357,bert,2,c199,12,1,0,0.177529872,0.177438528,3.453912391,0.170520018,GPU-d12201c4-69ff-dc42-0f17-ab706f5d15a4
1358,bert,2,c199,12,2,0,0.178797097,0.178892752,3.406305955,0.173441279,GPU-e4affe09-bd00-a695-4ea1-05b82723b085
1359,bert,2,c199,12,3,0,0.178880965,0.178932632,3.418435871,0.17574647,GPU-395c16d1-f21b-a32f-775d-55f987207a84
1360,bert,3,c196,51,0,0,0.178811343,0.178777103,3.283439363,0.175339965,GPU-d2718ada-e13d-a1a2-d81b-4283cac07d1b
1361,bert,3,c196,51,1,0,0.17785686,0.17789257,3.282114196,0.17298396,GPU-f5092fe4-1eda-aa7e-4bbc-28bf670c51e3
1362,bert,3,c196,51,2,0,0.179641297,0.179622906,3.255570551,0.177004834,GPU-0ffef0b8-aa38-5d86-b1ad-58fb76838f83
1363,bert,3,c196,51,3,0,0.177734109,0.177583792,3.275345901,0.174217519,GPU-860904c1-f889-b0fe-8aaf-46b473179477
1364,bert,1,c197,11,0,0,0.178576459,0.178504916,3.255674512,0.17522598,GPU-fafe9cbe-b2eb-4485-d932-1974c72d1c8b
1365,bert,1,c197,11,1,0,0.178562789,0.178493415,3.272178686,0.176641182,GPU-2a207d8e-5f5f-4ff4-1503-7eaece7d78ed
1366,bert,1,c197,11,2,0,0.17892038,0.17896346,3.274070157,0.172253237,GPU-ed23808c-ce4f-bd1e-e90f-2d0b0cad5e5c
1367,bert,1,c197,11,3,0,0.17829323,0.178371375,3.261742025,0.175523443,GPU-a801c2db-db60-853a-1739-8d5ca477dd98
1368,bert,2,c196,91,0,0,0.178451564,0.178394972,3.26736913,0.174925006,GPU-418e7e3b-d61c-5b99-f438-260d24fa358c
1369,bert,2,c196,91,1,0,0.178333054,0.178316396,3.229631008,0.175514315,GPU-87f8f66e-7166-a8fc-7c5f-6cdf9f5a0565
1370,bert,2,c196,91,2,0,0.179142107,0.17906079,3.244974753,0.175343864,GPU-836ff82b-ba4f-6245-b69a-3bf5b725eb9a
1371,bert,2,c196,91,3,0,0.177575515,0.177553853,3.188705934,0.17052065,GPU-4ad01ea7-1724-cee3-272a-77d25f1bae93
1372,bert,3,c197,32,0,0,0.179330953,0.179401842,3.429147822,0.176295439,GPU-aece59c8-5cdd-88ae-f4af-343bbd7039c6
1373,bert,3,c197,32,1,0,0.178251975,0.178183135,3.413984615,0.171995507,GPU-a6019a64-6c55-7009-522f-75c009fcc35b
1374,bert,3,c197,32,2,0,0.179179697,0.17914069,3.321937704,0.173568961,GPU-ce23372d-9b91-fa22-4b6a-efdf50dc605f
1375,bert,3,c197,32,3,0,0.178474513,0.178342926,3.403371794,0.176250937,GPU-084d924d-e1ef-c343-8b49-5c9fd4d1471e
1376,bert,3,c199,12,0,0,0.179043901,0.178996832,3.226840723,0.174349447,GPU-34b99a2e-8dad-828c-2378-4e6ba69fea92
1377,bert,3,c199,12,1,0,0.178006103,0.178018298,3.228620507,0.173480492,GPU-d12201c4-69ff-dc42-0f17-ab706f5d15a4
1378,bert,3,c199,12,2,0,0.178681621,0.178626814,3.235223943,0.175809021,GPU-e4affe09-bd00-a695-4ea1-05b82723b085
1379,bert,3,c199,12,3,0,0.178378883,0.17824814,3.268690672,0.175066689,GPU-395c16d1-f21b-a32f-775d-55f987207a84
1380,bert,4,c198,52,0,0,0.180184278,0.180180382,3.313816793,0.176944393,GPU-96f59ca5-6bd9-005a-9202-1b312e9d2047
1381,bert,4,c198,52,1,0,0.17823838,0.178138757,3.319169929,0.175466638,GPU-db5a76fe-5dc0-abd1-5aae-9b2a0c6d5b67
1382,bert,4,c198,52,2,0,0.178801621,0.178786013,3.313065443,0.175947713,GPU-5ec42052-a823-22df-2360-7446ff0c18c5
1383,bert,4,c198,52,3,0,0.178469942,0.178440019,3.301427583,0.173064631,GPU-445a7276-f43a-1143-7f2e-549fc5ec5cf9
1384,bert,2,c197,21,0,0,0.17858398,0.178665227,3.244223009,0.175258824,GPU-17dc4701-59b1-f773-ca6d-5991156e00a9
1385,bert,2,c197,21,1,0,0.178969524,0.178916967,3.254520088,0.174706876,GPU-cf3ab66c-6bfd-d46b-d29d-f458613b2722
1386,bert,2,c197,21,2,0,0.180148725,0.180176518,3.261495045,0.175925191,GPU-d65b1686-64d7-2cdf-908d-e681c39034e0
1387,bert,2,c197,21,3,0,0.178732715,0.178734928,3.243395821,0.174927075,GPU-8524668e-94b0-2304-7d7c-773c0b566e35
1388,bert,2,c196,92,0,0,0.178607679,0.178522517,3.381126738,0.174156687,GPU-410ef286-4ae7-1125-57e5-e3c55f69a9b0
1389,bert,2,c196,92,1,0,0.177254352,0.177190101,3.402931696,0.174707432,GPU-503b8bb2-db6d-66cb-9506-0474318de110
1390,bert,2,c196,92,2,0,0.179031821,0.178964371,3.40284816,0.172780713,GPU-48586ef6-ec58-be36-dc2e-819b57bd9e1a
1391,bert,2,c196,92,3,0,0.177687368,0.177665141,3.405243956,0.175344046,GPU-90c31602-4cc7-6c45-e742-968d04608275
1392,bert,1,c196,91,0,0,0.178794749,0.178775013,3.347520024,0.17290426,GPU-418e7e3b-d61c-5b99-f438-260d24fa358c
1393,bert,1,c196,91,1,0,0.178089213,0.178129753,3.36250918,0.174923057,GPU-87f8f66e-7166-a8fc-7c5f-6cdf9f5a0565
1394,bert,1,c196,91,2,0,0.179150291,0.179157744,3.35417191,0.176051268,GPU-836ff82b-ba4f-6245-b69a-3bf5b725eb9a
1395,bert,1,c196,91,3,0,0.178773619,0.178705362,3.330926521,0.176178296,GPU-4ad01ea7-1724-cee3-272a-77d25f1bae93
1396,bert,3,c199,71,0,0,0.179526565,0.179504417,3.418944463,0.17688184,GPU-0d08d63c-f45d-2753-d3b2-e48b8476be85
1397,bert,3,c199,71,1,0,0.178772836,0.178802427,3.388425546,0.175498596,GPU-5a5489d9-baae-b03e-19f4-f939b3d671f3
1398,bert,3,c199,71,2,0,0.178583363,0.178603276,3.387375538,0.175867844,GPU-94a3f477-4960-ba6e-e644-f14641b2e8d1
1399,bert,3,c199,71,3,0,0.178672605,0.178749273,3.415893289,0.175533491,GPU-600b75fa-9338-6bde-056e-b14fe9798e31
1400,bert,0,c199,121,0,0,0.179311559,0.179308868,4.838966304,0.176245877,GPU-911fdcc6-b507-28e7-2529-7ce2ee4b7e70
1401,bert,0,c199,121,1,0,0.177672534,0.177671924,4.827766362,0.171374724,GPU-7493e320-fbe1-9eca-6072-900e91843303
1402,bert,0,c199,121,2,0,0.178642199,0.178661531,4.843410035,0.175379842,GPU-197b5cd4-19c1-65d7-6cbc-f6a553245cbc
1403,bert,0,c199,121,3,0,0.178179067,0.178249924,4.870534808,0.175711872,GPU-f8ced0f1-cadb-f242-09b5-eaaf201a8767
1404,bert,4,c199,52,0,0,0.178826889,0.178913877,3.347448738,0.170784321,GPU-9cfd3bc9-ec4c-cce3-8d2a-f00dadc39c15
1405,bert,4,c199,52,1,0,0.178727768,0.178717586,3.347929214,0.176219983,GPU-c02a58d6-397f-fa2d-9d52-e21f20e5f877
1406,bert,4,c199,52,2,0,0.179735184,0.179684677,3.353243678,0.177361525,GPU-a4c2be25-e61d-74a8-cbf6-39af358d6243
1407,bert,4,c199,52,3,0,0.178748451,0.17877678,3.345213403,0.170860902,GPU-4abb0df7-9692-f3c1-38eb-b3a43005a412
1408,bert,5,c197,72,0,0,0.178458288,0.178433807,3.366566965,0.172534763,GPU-f57e8247-4e51-787e-d125-1b16a8cf4582
1409,bert,5,c197,72,1,0,0.179168373,0.179176688,3.419884379,0.175962846,GPU-52f8161b-43d3-827b-2684-80b609bc8ec6
1410,bert,5,c197,72,2,0,0.179125885,0.179154647,3.382327623,0.176409047,GPU-06212af4-9a15-8518-a41e-b0cee5abb6ef
1411,bert,5,c197,72,3,0,0.178522667,0.178428496,3.422607139,0.173333605,GPU-e710280b-c0c7-7ec2-a0f1-3573e14baf9e
1412,bert,0,c199,62,0,0,0.179154466,0.179085413,7.235440252,0.172053978,GPU-d9b2c0cc-1c52-9529-73e9-c564f3a98199
1413,bert,0,c199,62,1,0,0.177266148,0.177220114,7.207919911,0.172219514,GPU-c41b5497-6287-2cdf-64c0-3dd6a936851a
1414,bert,0,c199,62,2,0,0.179500006,0.179476364,7.105131266,0.173483932,GPU-ac0ae492-caa6-f1b7-7df4-b355b8117482
1415,bert,0,c199,62,3,0,0.177208699,0.17726874,7.237556847,0.173577473,GPU-27a9d007-e385-5a7a-3933-8818ddfedd56
1416,bert,5,c198,71,0,0,0.178648542,0.178776378,3.299021757,0.175370779,GPU-e766b213-7de5-c977-45b0-deecb351612a
1417,bert,5,c198,71,1,0,0.179264885,0.179204772,3.341561932,0.17568622,GPU-e8f7ef46-1905-975f-7b59-c4413d78194b
1418,bert,5,c198,71,2,0,0.17948851,0.179529362,3.268269832,0.172556838,GPU-95ae48ac-4588-2d14-c275-a917d4c19910
1419,bert,5,c198,71,3,0,0.17871658,0.178764343,3.318113268,0.174418873,GPU-f33f0390-bd96-6b4f-4b71-2c83e9051d8d
1420,bert,2,c197,12,0,0,0.178701942,0.178728323,3.368503417,0.173386252,GPU-f3d748fb-ef4e-b1f9-b8cc-9b62b4e2378f
1421,bert,2,c197,12,1,0,0.178809554,0.178727127,3.351241689,0.175364651,GPU-cc6dcb89-d634-cd94-5550-73efe43f27ac
1422,bert,2,c197,12,2,0,0.178768209,0.178753349,3.389776292,0.17319776,GPU-7ceef91a-0a0f-ed52-35a7-ae98a94b40f4
1423,bert,2,c197,12,3,0,0.178202018,0.178303782,3.373261535,0.17494144,GPU-5c564804-8e62-4fae-45a7-054f047fc695
1424,bert,5,c196,91,0,0,0.178804626,0.178808397,3.327724949,0.17524893,GPU-418e7e3b-d61c-5b99-f438-260d24fa358c
1425,bert,5,c196,91,1,0,0.178677768,0.178641525,3.339463378,0.17410338,GPU-87f8f66e-7166-a8fc-7c5f-6cdf9f5a0565
1426,bert,5,c196,91,2,0,0.17964412,0.179632319,3.345102861,0.175483904,GPU-836ff82b-ba4f-6245-b69a-3bf5b725eb9a
1427,bert,5,c196,91,3,0,0.178425238,0.178483902,3.320029182,0.175555477,GPU-4ad01ea7-1724-cee3-272a-77d25f1bae93
1428,bert,3,c198,11,0,0,0.180208369,0.180244752,3.297345467,0.17762699,GPU-d7ac42ec-7a2f-0825-2342-6bfb922bbe73
1429,bert,3,c198,11,1,0,0.1782551,0.1781052,3.307528818,0.174906898,GPU-6441c9c9-cf6d-bfe5-c22a-1fa82bb9a570
1430,bert,3,c198,11,2,0,0.179788008,0.179744926,3.310805432,0.176446537,GPU-7e677ba2-1ee2-9114-9a7b-d423ab18b1ec
1431,bert,3,c198,11,3,0,0.178526544,0.178433931,3.295104479,0.17436451,GPU-32b8b53e-8383-d504-fc12-6ebee2587f4e
1432,bert,5,c196,61,0,0,0.178942844,0.178923614,3.210970592,0.17382079,GPU-54b0ffff-07a5-0a2d-e650-399d44a93846
1433,bert,5,c196,61,1,0,0.178025962,0.177913932,3.206341356,0.175725797,GPU-ad589572-d282-3117-43f1-f6015fbb2e74
1434,bert,5,c196,61,2,0,0.178190008,0.178157619,3.208488664,0.175424347,GPU-2c9ae92e-83bf-ecd9-6d22-8b050ef07bca
1435,bert,5,c196,61,3,0,0.178630976,0.178567054,3.212953244,0.175001982,GPU-978d8076-7a5d-09c7-45b9-3359da7b9ce9
1436,bert,3,c199,22,0,0,0.177924596,0.177908031,3.227561013,0.17079304,GPU-d018a0a9-7076-7c16-67b7-a69772554c0b
1437,bert,3,c199,22,1,0,0.177663503,0.177611534,3.227373387,0.174846605,GPU-c0b12dd5-53c3-3c57-c3c3-d1eacf1cd2e4
1438,bert,3,c199,22,2,0,0.179470302,0.179485591,3.222298502,0.172503686,GPU-273d7bd1-76ca-c36e-3b5f-b6a3acfaec91
1439,bert,3,c199,22,3,0,0.177631111,0.177539007,3.249528321,0.174410142,GPU-884929c9-b02c-10ae-94b8-c21abc0c04ca
1440,bert,4,c196,52,0,0,0.179496331,0.179486059,3.221405852,0.175790448,GPU-bbfd8870-58a9-6a7c-d1e0-97b5b21dd13f
1441,bert,4,c196,52,1,0,0.178204413,0.178098557,3.20995659,0.174023469,GPU-1b707649-2784-0639-8b36-e00b57be1c95
1442,bert,4,c196,52,2,0,0.179328039,0.179354588,3.224775018,0.176640828,GPU-246048be-a3a5-d67a-03ff-edeb54be1914
1443,bert,4,c196,52,3,0,0.179207553,0.179214364,3.221107089,0.172512264,GPU-d65bc0c4-1852-1fb8-6ce6-b7345c991d28
1444,bert,5,c199,41,0,0,0.179553071,0.179561884,3.297743681,0.176846842,GPU-38fb88f3-6d40-fa84-e966-b9e167d489f2
1445,bert,5,c199,41,1,0,0.178683918,0.178657537,3.310680783,0.176170267,GPU-47b14c71-9b57-2642-ef58-0dde8f424c66
1446,bert,5,c199,41,2,0,0.179186947,0.179189019,3.312158719,0.17483552,GPU-a0197938-2068-f7b9-39ab-fa2280eb511a
1447,bert,5,c199,41,3,0,0.178169234,0.178292537,3.320998715,0.16994787,GPU-0ec25564-93f7-a665-f765-2513965c6768
1448,bert,2,c197,91,0,0,0.179127218,0.179112251,3.366457264,0.175898419,GPU-c00318b5-9bf9-dfd7-3c9a-85765db079fb
1449,bert,2,c197,91,1,0,0.179057868,0.17901031,3.36710949,0.175935598,GPU-4d356905-c8dd-d905-7c33-7adac619f5a7
1450,bert,2,c197,91,2,0,0.179259168,0.179255303,3.353958806,0.175765042,GPU-9d1494f3-7b1d-4a90-f7df-4e991dfdc586
1451,bert,2,c197,91,3,0,0.177690206,0.177584845,3.363528952,0.173818123,GPU-0c3f0f5d-d0cb-9cf2-1bae-4fc3257685c1
